"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"791","0340_000301_scrubbed.wav",34610.62,34611.23,1,1,2,3,1,1,2,2,2,2,3,1,1,1,1,2,1,TRUE
"792","0340_000301_scrubbed.wav",34686.47,34687.07,2,2,2,4,2,3,3,3,2,2,3,1,1,1,2,5,2,FALSE
"793","0340_000301_scrubbed.wav",34773.96,34774.56,2,2,2,3,2,2,2,3,2,2,2,1,1,1,2,2,2,FALSE
"794","0340_000301_scrubbed.wav",34788.64,34789.24,1,2,2,2,2,1,2,2,3,2,2,1,1,1,2,2,2,FALSE
"795","0340_000301_scrubbed.wav",34933.05,34933.69,1,2,2,2,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"796","0340_000301_scrubbed.wav",34936.76,34937.48,2,2,2,4,2,3,3,2,2,3,3,2,2,1,2,2,2,FALSE
"797","0340_000301_scrubbed.wav",34972.58,34973.18,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"798","0340_000301_scrubbed.wav",35213.8,35214.51,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,FALSE
"799","0340_000301_scrubbed.wav",35236.04,35236.72,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"800","0340_000301_scrubbed.wav",35247.12,35248.15,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,FALSE
"801","0340_000301_scrubbed.wav",35249.15,35250,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"802","0340_000301_scrubbed.wav",35252.18,35253.64,2,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"803","0340_000301_scrubbed.wav",35297.02,35297.69,2,2,1,1,1,5,5,5,2,2,2,5,1,2,5,5,2,FALSE
"804","0340_000301_scrubbed.wav",35297.69,35298.49,2,4,1,1,2,5,5,5,2,4,2,5,2,2,5,5,2,FALSE
"805","0340_000301_scrubbed.wav",35298.49,35299.09,2,2,1,3,3,2,5,2,2,3,2,5,1,2,2,2,2,FALSE
"806","0340_000301_scrubbed.wav",35372.16,35372.94,2,2,2,1,1,5,5,5,2,2,2,5,1,2,5,5,2,FALSE
"807","0340_000301_scrubbed.wav",35372.94,35373.85,2,2,2,2,2,5,5,5,2,3,2,5,1,2,5,5,2,FALSE
"808","0340_000301_scrubbed.wav",35376.37,35377.13,2,2,2,3,2,2,5,5,2,2,2,5,1,2,2,5,2,FALSE
"809","0340_000301_scrubbed.wav",35388.94,35389.94,5,2,2,5,5,5,5,5,5,2,5,5,5,2,5,5,5,FALSE
"810","0340_000301_scrubbed.wav",35473.75,35474.41,2,2,2,4,3,3,4,5,4,2,3,2,3,2,2,2,2,FALSE
"811","0340_000301_scrubbed.wav",35477.21,35477.81,2,2,2,3,2,2,5,5,2,3,2,5,2,2,5,5,2,FALSE
"812","0340_000301_scrubbed.wav",35496.77,35497.62,2,2,2,3,2,2,4,5,2,3,2,5,1,2,5,5,2,FALSE
"813","0340_000301_scrubbed.wav",35534.53,35535.68,1,2,2,2,2,1,2,2,2,3,2,1,1,2,1,2,2,FALSE
"814","0340_000301_scrubbed.wav",35550.35,35550.95,2,2,2,4,3,3,2,3,2,2,2,2,1,2,2,2,2,FALSE
"815","0340_000301_scrubbed.wav",35556.64,35557.24,2,2,2,3,1,1,2,2,2,2,2,2,1,2,1,2,2,FALSE
"816","0340_000301_scrubbed.wav",35591.09,35591.8,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"817","0340_000301_scrubbed.wav",35643.76,35644.67,2,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,2,FALSE
"818","0340_000301_scrubbed.wav",35645.73,35646.33,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"819","0340_000301_scrubbed.wav",35689.36,35689.96,2,2,2,4,4,3,4,3,5,2,3,2,3,2,3,5,2,FALSE
"820","0340_000301_scrubbed.wav",35757.81,35758.41,2,4,2,3,5,5,5,5,2,2,2,5,2,2,5,5,2,FALSE
"821","0340_000301_scrubbed.wav",35759.41,35760.01,5,5,2,2,5,5,5,5,2,2,2,5,1,2,5,5,5,FALSE
"822","0340_000301_scrubbed.wav",35760.83,35761.6,5,5,1,2,5,5,5,5,2,2,2,5,1,2,5,5,5,FALSE
"823","0340_000301_scrubbed.wav",35762.4,35763,5,5,1,2,5,5,5,5,2,2,1,5,1,2,5,5,5,FALSE
"824","0340_000301_scrubbed.wav",35781.53,35783,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,2,2,FALSE
"825","0340_000301_scrubbed.wav",35808.18,35810.17,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,FALSE
"826","0340_000301_scrubbed.wav",35814.84,35816.76,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,FALSE
"827","0340_000301_scrubbed.wav",35821.06,35821.67,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,2,2,FALSE
"828","0340_000301_scrubbed.wav",35830.47,35831.58,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,FALSE
"829","0340_000301_scrubbed.wav",35833.75,35834.66,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,FALSE
"830","0340_000301_scrubbed.wav",35836.98,35837.58,2,2,2,3,3,2,2,3,2,2,2,2,1,2,2,2,2,FALSE
"831","0340_000301_scrubbed.wav",35840.26,35841.64,2,2,2,2,2,2,2,3,2,3,1,2,1,2,2,2,2,FALSE
"832","0340_000301_scrubbed.wav",35843.36,35844.65,2,2,2,3,2,2,2,3,2,3,1,2,2,2,2,2,2,FALSE
"833","0340_000301_scrubbed.wav",35845.69,35847.22,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"834","0340_000301_scrubbed.wav",35858.84,35859.44,2,2,2,4,3,3,3,3,2,2,2,2,2,2,2,2,2,FALSE
"835","0340_000301_scrubbed.wav",35910.73,35911.9,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,FALSE
"836","0340_000301_scrubbed.wav",35913.58,35914.25,2,2,2,4,3,3,3,3,2,2,2,2,2,2,2,2,2,FALSE
"837","0340_000301_scrubbed.wav",35947.81,35948.42,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,FALSE
"838","0340_000301_scrubbed.wav",36035.35,36036.9,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,2,2,FALSE
"839","0340_000301_scrubbed.wav",36050.19,36051.1,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"840","0340_000301_scrubbed.wav",36060.48,36061.5,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"841","0340_000301_scrubbed.wav",36061.5,36062.85,2,3,2,4,3,2,3,3,2,3,3,2,3,2,3,2,2,FALSE
"842","0340_000301_scrubbed.wav",36064.45,36065.23,2,2,2,3,3,2,2,3,2,3,3,2,2,2,2,2,2,FALSE
"843","0340_000301_scrubbed.wav",36066.06,36067.74,2,2,2,3,3,2,2,3,2,4,3,2,2,2,2,2,2,FALSE
"844","0340_000301_scrubbed.wav",36070.57,36072.45,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"845","0340_000301_scrubbed.wav",36093.73,36095.4,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"846","0340_000301_scrubbed.wav",36096.98,36098.29,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,FALSE
"847","0340_000301_scrubbed.wav",36105.78,36106.52,2,2,2,2,1,2,2,2,2,3,2,1,2,2,2,2,2,FALSE
"848","0340_000301_scrubbed.wav",36144.87,36146.14,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,FALSE
"849","0340_000301_scrubbed.wav",36146.94,36147.55,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,FALSE
"850","0340_000301_scrubbed.wav",36151.95,36152.58,2,2,2,3,2,3,3,3,2,3,2,2,2,1,2,2,2,FALSE
"851","0340_000301_scrubbed.wav",36155.68,36156.82,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"852","0340_000301_scrubbed.wav",36156.82,36157.62,2,2,2,2,2,1,2,2,2,3,2,1,1,1,1,2,2,FALSE
"853","0340_000301_scrubbed.wav",36161.68,36165.26,2,2,1,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"854","0340_000301_scrubbed.wav",36176.58,36177.58,2,2,2,4,3,3,2,3,2,2,2,2,2,1,2,2,2,FALSE
"855","0340_000301_scrubbed.wav",36177.58,36179.45,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,2,2,FALSE
"856","0340_000301_scrubbed.wav",36185.7,36186.39,2,2,2,3,3,3,2,3,2,2,2,2,2,1,2,2,2,FALSE
"857","0340_000301_scrubbed.wav",36197.9,36200.13,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,FALSE
"858","0340_000301_scrubbed.wav",36200.93,36201.93,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"859","0340_000301_scrubbed.wav",36344.54,36345.14,5,4,4,4,5,5,5,5,2,2,3,5,5,1,5,5,5,FALSE
"860","0340_000301_scrubbed.wav",36567.29,36568.04,4,3,3,4,4,3,3,4,4,2,2,3,4,1,3,5,3,FALSE
"861","0340_000301_scrubbed.wav",36570.22,36571.46,5,5,5,5,5,5,5,5,5,3,4,5,5,1,5,5,5,FALSE
"862","0340_000301_scrubbed.wav",36585.47,36586.07,3,4,2,4,3,3,4,3,3,2,4,2,1,1,3,3,3,FALSE
"863","0340_000301_scrubbed.wav",36611.91,36612.54,3,3,3,3,3,3,3,3,2,2,3,2,2,1,2,2,3,FALSE
"864","0340_000301_scrubbed.wav",36625.98,36626.58,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"865","0340_000301_scrubbed.wav",36799.36,36799.96,3,2,3,4,2,4,3,5,3,3,3,2,3,1,3,3,3,FALSE
"866","0340_000301_scrubbed.wav",36805.95,36806.55,1,2,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,FALSE
"867","0340_000301_scrubbed.wav",36829.53,36830.13,1,2,2,1,2,2,2,2,2,3,2,2,1,1,1,2,2,FALSE
"868","0340_000301_scrubbed.wav",36835.78,36836.92,1,2,2,2,2,2,3,3,2,3,2,2,2,1,2,2,2,FALSE
"869","0340_000301_scrubbed.wav",36837.89,36838.77,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,TRUE
"870","0340_000301_scrubbed.wav",36840.06,36841.65,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"871","0340_000301_scrubbed.wav",36843.75,36845.47,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,TRUE
"872","0340_000301_scrubbed.wav",36847.08,36848.05,1,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,FALSE
"873","0340_000301_scrubbed.wav",36848.05,36849.06,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,TRUE
"874","0340_000301_scrubbed.wav",36849.91,36851.91,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"875","0340_000301_scrubbed.wav",36852.82,36854.32,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"876","0340_000301_scrubbed.wav",36855.66,36857.5,1,2,1,1,1,1,2,2,2,2,3,1,1,1,1,2,1,TRUE
"877","0340_000301_scrubbed.wav",36858.39,36859.68,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"878","0340_000301_scrubbed.wav",36864.61,36865.21,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,FALSE
"879","0340_000301_scrubbed.wav",36866.06,36867.23,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,FALSE
"880","0340_000301_scrubbed.wav",36868.27,36869.42,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"881","0340_000301_scrubbed.wav",36874.17,36875.31,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,FALSE
"882","0340_000301_scrubbed.wav",36988.02,36988.65,1,2,2,3,2,2,5,5,5,2,2,1,1,1,2,2,2,FALSE
"883","0340_000301_scrubbed.wav",36990.29,36991.12,1,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"884","0340_000301_scrubbed.wav",37000.44,37001.43,1,2,2,4,2,2,2,2,2,2,2,1,1,1,2,1,2,FALSE
"885","0340_000301_scrubbed.wav",37002.29,37003.31,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"886","0340_000301_scrubbed.wav",37014.21,37016.11,1,2,1,2,3,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"887","0340_000301_scrubbed.wav",37021.21,37022.71,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"888","0340_000301_scrubbed.wav",37023.71,37024.97,1,2,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,FALSE
"889","0340_000301_scrubbed.wav",37032.48,37033.29,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"890","0340_000301_scrubbed.wav",37036.34,37039.18,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,FALSE
"891","0340_000301_scrubbed.wav",37044.94,37045.85,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"892","0340_000301_scrubbed.wav",37047,37047.94,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"893","0340_000301_scrubbed.wav",37048.92,37050.15,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"894","0340_000301_scrubbed.wav",37065.67,37066.87,1,2,2,1,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"895","0340_000301_scrubbed.wav",37083.3,37083.9,1,2,2,1,2,3,3,3,2,2,3,2,1,1,2,2,2,FALSE
"896","0340_000301_scrubbed.wav",37099.83,37101.41,1,2,2,1,2,3,3,3,2,2,2,2,2,1,2,2,2,FALSE
"897","0340_000301_scrubbed.wav",37103.35,37103.95,2,2,3,4,4,4,3,3,3,2,3,3,3,1,3,2,3,FALSE
"898","0340_000301_scrubbed.wav",37133.24,37133.84,1,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"899","0340_000301_scrubbed.wav",37139.29,37140.82,1,2,2,4,3,1,2,2,2,2,2,2,2,1,2,2,2,FALSE
"900","0340_000301_scrubbed.wav",37159.38,37160.19,1,3,3,4,5,2,3,3,2,3,3,2,2,1,2,2,2,FALSE
"901","0340_000301_scrubbed.wav",37162.2,37162.81,1,3,2,1,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"902","0340_000301_scrubbed.wav",37164.99,37167.03,1,2,2,4,3,2,3,3,2,2,2,2,2,1,2,2,2,FALSE
"903","0340_000301_scrubbed.wav",37167.88,37171.85,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"904","0340_000301_scrubbed.wav",37178.53,37179.15,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,TRUE
"905","0340_000301_scrubbed.wav",37180.45,37182.12,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"906","0340_000301_scrubbed.wav",37182.92,37186.18,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"907","0340_000301_scrubbed.wav",37187.64,37188.24,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"908","0340_000301_scrubbed.wav",37191.2,37195.17,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,FALSE
"909","0340_000301_scrubbed.wav",37196.03,37197.52,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"910","0340_000301_scrubbed.wav",37198.33,37200.4,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"911","0340_000301_scrubbed.wav",37201.51,37206.38,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"912","0340_000301_scrubbed.wav",37207.5,37218.64,1,2,2,3,2,2,2,2,2,3,2,2,1,1,2,2,2,FALSE
"913","0340_000301_scrubbed.wav",37219.92,37224.06,1,2,2,1,2,1,2,2,2,3,2,1,2,1,2,2,2,FALSE
"914","0340_000301_scrubbed.wav",37224.89,37227.14,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,FALSE
"915","0340_000301_scrubbed.wav",37227.95,37233.78,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"916","0340_000301_scrubbed.wav",37234.61,37236.43,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,FALSE
"917","0340_000301_scrubbed.wav",37237.48,37242.97,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,FALSE
"918","0340_000301_scrubbed.wav",37243.77,37249.44,1,2,2,1,1,1,2,2,2,3,2,1,1,1,1,1,1,TRUE
"919","0340_000301_scrubbed.wav",37259.7,37262.34,1,2,2,2,1,1,2,2,2,3,1,1,1,1,1,1,1,TRUE
"920","0340_000301_scrubbed.wav",37263.14,37264.79,1,2,1,2,1,1,2,2,2,3,1,1,2,1,1,2,1,TRUE
"921","0340_000301_scrubbed.wav",37266.93,37268.05,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,TRUE
"922","0340_000301_scrubbed.wav",37268.85,37274.2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,TRUE
"923","0340_000301_scrubbed.wav",37275,37282.9,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,TRUE
"924","0340_000301_scrubbed.wav",37283.82,37285.96,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"925","0340_000301_scrubbed.wav",37287.14,37288.2,1,2,2,3,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"926","0340_000301_scrubbed.wav",37289.01,37290.04,1,2,2,3,2,2,3,2,2,3,2,2,2,1,2,2,2,FALSE
"927","0340_000301_scrubbed.wav",37290.85,37293.48,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"928","0340_000301_scrubbed.wav",37294.28,37297.01,1,2,2,3,1,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"929","0340_000301_scrubbed.wav",37298.44,37299.54,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,FALSE
"930","0340_000301_scrubbed.wav",37300.34,37307.74,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,FALSE
"931","0340_000301_scrubbed.wav",37307.74,37308.59,5,4,1,3,5,5,5,5,2,2,2,5,5,1,5,5,5,FALSE
"932","0340_000301_scrubbed.wav",37308.59,37309.91,1,2,1,3,1,1,1,1,2,3,3,1,1,1,1,1,1,TRUE
"933","0340_000301_scrubbed.wav",37309.91,37310.72,1,2,1,2,1,1,2,1,2,3,2,1,1,1,1,1,1,TRUE
"934","0340_000301_scrubbed.wav",37310.72,37311.32,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,TRUE
"935","0340_000301_scrubbed.wav",37312.17,37314.34,1,2,2,2,1,1,2,3,2,3,2,1,1,1,2,2,2,FALSE
"936","0340_000301_scrubbed.wav",37315.14,37326.43,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,TRUE
"937","0340_000301_scrubbed.wav",37327.42,37328.64,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"938","0340_000301_scrubbed.wav",37329.92,37335.97,1,2,3,4,4,3,3,3,2,3,4,2,4,1,3,2,3,FALSE
"939","0340_000301_scrubbed.wav",37340.54,37341.26,1,2,2,4,3,2,3,3,2,3,3,2,2,1,2,2,2,FALSE
"940","0340_000301_scrubbed.wav",37344.26,37346.27,1,2,2,4,2,2,2,3,2,2,2,2,2,1,2,2,2,FALSE
"941","0340_000301_scrubbed.wav",37347.3,37349.96,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,FALSE
"942","0340_000301_scrubbed.wav",37352.08,37353.46,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,FALSE
"943","0340_000301_scrubbed.wav",37354.48,37355.84,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"944","0340_000301_scrubbed.wav",37360.03,37360.83,1,2,2,3,2,3,2,3,2,1,2,2,2,1,2,2,2,FALSE
"945","0340_000301_scrubbed.wav",37364.48,37366.86,1,2,2,3,2,2,2,3,2,3,1,2,2,1,2,2,2,FALSE
"946","0340_000301_scrubbed.wav",37369.19,37369.79,1,3,2,2,5,5,5,5,2,3,2,5,1,1,2,2,2,FALSE
"947","0340_000301_scrubbed.wav",37378.59,37379.66,1,2,2,3,5,2,3,3,2,3,2,2,2,1,2,2,2,FALSE
"948","0340_000301_scrubbed.wav",37379.66,37380.47,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"949","0340_000301_scrubbed.wav",37380.47,37382.06,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,FALSE
"950","0340_000301_scrubbed.wav",37382.06,37382.95,1,2,2,2,1,1,2,2,2,3,1,1,1,1,1,2,1,TRUE
"951","0340_000301_scrubbed.wav",37382.95,37383.55,1,2,1,1,1,2,2,2,2,3,2,2,2,1,1,2,2,FALSE
"952","0340_000301_scrubbed.wav",37384.48,37386.37,1,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,FALSE
"953","0340_000301_scrubbed.wav",37387.4,37388.53,1,2,2,3,2,1,2,2,2,3,2,1,2,1,1,2,2,FALSE
"954","0340_000301_scrubbed.wav",37403.35,37403.95,1,2,2,3,1,2,2,2,2,3,2,1,1,1,1,2,2,FALSE
"955","0340_000301_scrubbed.wav",37404.87,37406.1,1,2,2,3,1,1,2,2,2,3,2,1,2,1,1,2,2,FALSE
"956","0340_000301_scrubbed.wav",37407.02,37407.62,1,2,2,2,1,1,2,2,2,3,2,1,1,1,1,1,1,TRUE
"957","0340_000301_scrubbed.wav",37426.05,37429.1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,FALSE
"958","0340_000301_scrubbed.wav",37431.05,37436.49,1,2,2,3,1,1,2,2,2,1,2,1,2,1,1,1,1,TRUE
"959","0340_000301_scrubbed.wav",37441.34,37441.94,3,2,2,5,4,3,3,3,4,2,5,2,1,1,2,5,2,FALSE
"960","0340_000301_scrubbed.wav",37465.48,37466.27,1,3,1,4,2,5,2,5,2,2,3,1,1,1,1,5,1,TRUE
"961","0340_000301_scrubbed.wav",37514.97,37516.42,1,2,1,3,2,3,2,5,2,3,3,1,1,1,2,2,2,FALSE
"962","0340_000301_scrubbed.wav",37563.31,37563.91,5,4,2,5,5,5,4,5,4,3,5,1,5,1,2,5,5,FALSE
"963","0340_000301_scrubbed.wav",37577.57,37578.87,5,5,2,1,5,5,5,5,2,3,2,5,1,1,5,5,5,FALSE
"964","0340_000301_scrubbed.wav",37587.93,37588.53,5,5,2,1,5,5,5,5,2,3,2,5,1,1,5,5,5,FALSE
"965","0340_000301_scrubbed.wav",37590.39,37590.99,5,5,1,1,5,5,5,5,5,3,2,5,1,1,5,5,5,FALSE
"966","0340_000301_scrubbed.wav",37597.51,37598.4,5,5,1,1,5,5,5,5,5,3,2,5,1,1,5,5,5,FALSE
"967","0340_000301_scrubbed.wav",37602.88,37603.85,5,2,1,1,5,5,5,5,5,3,2,5,1,1,5,5,5,FALSE
"968","0340_000301_scrubbed.wav",37606.04,37606.94,5,2,1,1,5,5,5,5,5,3,2,5,1,1,2,2,5,FALSE
"969","0340_000301_scrubbed.wav",37609.71,37610.74,5,2,1,1,5,5,5,5,2,3,2,5,1,1,2,2,2,FALSE
"970","0340_000301_scrubbed.wav",37615.18,37616.66,5,2,1,1,5,4,5,5,2,3,2,5,1,1,2,2,2,FALSE
"971","0340_000301_scrubbed.wav",37662.65,37663.25,5,3,3,5,2,4,4,5,5,3,3,2,2,1,3,5,3,FALSE
"972","0340_000301_scrubbed.wav",37665.18,37665.88,5,2,2,4,5,2,2,5,2,2,3,2,1,1,2,2,2,FALSE
"973","0340_000301_scrubbed.wav",37683.54,37684.14,5,2,1,2,1,2,4,5,2,2,2,2,1,1,5,2,2,FALSE
"974","0340_000301_scrubbed.wav",37685.74,37686.63,5,2,1,1,1,1,2,5,2,2,2,1,1,1,1,2,1,TRUE
"975","0340_000301_scrubbed.wav",37723.93,37724.88,5,2,3,3,5,3,4,5,2,2,4,3,3,1,2,2,2,FALSE
"976","0340_000301_scrubbed.wav",37813.54,37814.56,5,2,3,4,2,3,3,5,2,3,4,3,3,1,1,2,3,FALSE
"977","0340_000301_scrubbed.wav",37820.67,37821.47,5,2,3,3,2,3,2,5,2,3,3,2,2,2,2,2,2,FALSE
"978","0340_000301_scrubbed.wav",37843.07,37844.03,1,2,2,3,2,3,2,5,2,2,2,2,2,1,2,2,2,FALSE
"979","0340_000301_scrubbed.wav",37862.33,37865.3,2,2,2,3,2,1,2,3,2,2,2,2,2,1,2,2,2,FALSE
"980","0340_000301_scrubbed.wav",37872.23,37873.11,1,2,1,2,1,2,5,2,2,2,2,5,1,1,2,2,2,FALSE
"981","0340_000301_scrubbed.wav",37876.38,37877.19,5,4,2,2,5,5,5,5,2,3,2,5,1,1,5,2,5,FALSE
"982","0340_000301_scrubbed.wav",37882.43,37883.05,5,5,2,2,5,5,5,5,2,1,2,5,1,1,5,2,5,FALSE
"983","0340_000301_scrubbed.wav",37883.05,37883.85,5,5,1,2,5,5,5,5,2,1,2,5,2,1,5,1,5,FALSE
"984","0340_000301_scrubbed.wav",37898.99,37899.59,5,4,2,3,5,5,3,5,2,3,2,5,2,1,2,2,2,FALSE
"985","0340_000301_scrubbed.wav",37916.77,37917.51,5,5,2,1,5,5,2,5,2,3,2,5,2,1,2,5,2,FALSE
"986","0340_000301_scrubbed.wav",37931.42,37932.02,5,5,2,1,5,5,2,5,2,3,2,5,2,1,2,5,2,FALSE
"987","0340_000301_scrubbed.wav",37956.95,37957.55,5,5,2,1,5,5,2,5,2,2,2,5,1,1,2,5,2,FALSE
"988","0340_000301_scrubbed.wav",37958.8,37959.41,5,5,2,2,5,5,2,5,2,2,2,5,2,1,2,5,2,FALSE
"989","0340_000301_scrubbed.wav",37991.61,37992.41,5,5,2,4,5,5,3,5,2,2,2,5,2,1,2,5,2,FALSE
"990","0340_000301_scrubbed.wav",38004.72,38005.43,5,5,2,4,5,5,4,5,5,2,4,5,3,4,5,5,5,FALSE
"991","0340_000301_scrubbed.wav",38028.61,38029.26,5,5,2,3,5,5,1,5,2,2,4,5,1,5,5,2,5,FALSE
"992","0340_000301_scrubbed.wav",38066.63,38067.23,5,5,2,2,5,5,2,5,2,1,2,5,1,5,5,5,5,FALSE
"993","0340_000301_scrubbed.wav",38075.4,38076,1,5,2,2,5,5,2,5,2,2,2,5,1,1,2,5,2,FALSE
"994","0340_000301_scrubbed.wav",38076,38077,1,5,2,4,2,5,2,5,2,2,2,5,1,1,2,5,2,FALSE
"995","0340_000301_scrubbed.wav",38079.41,38080.41,5,5,1,4,5,5,5,5,2,1,2,5,1,1,5,5,5,FALSE
