"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lplf_1_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"783","0204_000609_scrubbed.wav",27199.04,27199.76,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,1,2,2,FALSE
"784","0204_000609_scrubbed.wav",27246.53,27247.34,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"785","0204_000609_scrubbed.wav",27248.14,27249.01,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,FALSE
"786","0204_000609_scrubbed.wav",27251.61,27253.63,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,FALSE
"787","0204_000609_scrubbed.wav",27254.44,27255.04,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,FALSE
"788","0204_000609_scrubbed.wav",27261.32,27262.2,3,2,2,3,3,2,3,3,2,3,2,3,2,2,2,3,3,3,FALSE
"789","0204_000609_scrubbed.wav",27263.25,27263.85,1,2,2,3,2,2,2,4,2,2,2,3,2,1,2,2,3,2,FALSE
"790","0204_000609_scrubbed.wav",27265.28,27267.6,1,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"791","0204_000609_scrubbed.wav",27269.33,27270.82,1,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"792","0204_000609_scrubbed.wav",27272.08,27272.75,1,2,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"793","0204_000609_scrubbed.wav",27273.76,27275.5,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"794","0204_000609_scrubbed.wav",27285.53,27286.23,4,2,3,4,4,3,3,4,2,4,2,2,2,2,2,4,2,2,FALSE
"795","0204_000609_scrubbed.wav",27287.34,27289.02,3,2,3,3,2,2,2,3,2,3,2,2,2,2,2,1,2,2,FALSE
"796","0204_000609_scrubbed.wav",27289.82,27293.97,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,1,2,2,FALSE
"797","0204_000609_scrubbed.wav",27295.3,27297.66,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"798","0204_000609_scrubbed.wav",27300.7,27303.34,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"799","0204_000609_scrubbed.wav",27308.17,27308.77,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"800","0204_000609_scrubbed.wav",27311.95,27313.16,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"801","0204_000609_scrubbed.wav",27314.24,27315.24,2,2,2,4,3,4,3,4,2,4,2,2,3,2,2,3,3,2,FALSE
"802","0204_000609_scrubbed.wav",27315.24,27315.84,2,2,2,4,3,3,2,3,2,4,2,2,2,2,2,3,3,2,FALSE
"803","0204_000609_scrubbed.wav",27316.73,27318.07,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"804","0204_000609_scrubbed.wav",27319.13,27320.01,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"805","0204_000609_scrubbed.wav",27320.82,27323.65,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"806","0204_000609_scrubbed.wav",27337.37,27338.09,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"807","0204_000609_scrubbed.wav",27351.62,27353.48,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,FALSE
"808","0204_000609_scrubbed.wav",27354.28,27359.11,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"809","0204_000609_scrubbed.wav",27359.91,27366.86,3,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,FALSE
"810","0204_000609_scrubbed.wav",27370.82,27372.65,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,FALSE
"811","0204_000609_scrubbed.wav",27372.65,27373.65,3,2,2,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,FALSE
"812","0204_000609_scrubbed.wav",27374.45,27375.53,3,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,FALSE
"813","0204_000609_scrubbed.wav",27387.76,27391.83,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"814","0204_000609_scrubbed.wav",27392.63,27394.34,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"815","0204_000609_scrubbed.wav",27395.41,27396.02,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"816","0204_000609_scrubbed.wav",27396.82,27398.87,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"817","0204_000609_scrubbed.wav",27399.69,27400.7,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"818","0204_000609_scrubbed.wav",27401.5,27404.39,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"819","0204_000609_scrubbed.wav",27407.44,27408.19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"820","0204_000609_scrubbed.wav",27409.17,27410.68,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE
"821","0204_000609_scrubbed.wav",27423.05,27424.86,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"822","0204_000609_scrubbed.wav",27425.83,27426.44,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"823","0204_000609_scrubbed.wav",27427.62,27428.63,3,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,FALSE
"824","0204_000609_scrubbed.wav",27430.62,27431.62,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,3,2,2,FALSE
"825","0204_000609_scrubbed.wav",27431.62,27432.43,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,FALSE
"826","0204_000609_scrubbed.wav",27432.43,27433.71,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,2,FALSE
"827","0204_000609_scrubbed.wav",27433.71,27435.58,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"828","0204_000609_scrubbed.wav",27443.03,27448.62,1,2,2,2,2,2,3,3,2,5,3,2,2,2,2,2,2,2,FALSE
"829","0204_000609_scrubbed.wav",27449.42,27450.82,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,FALSE
"830","0204_000609_scrubbed.wav",27451.62,27456.89,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"831","0204_000609_scrubbed.wav",27458.12,27458.72,2,2,1,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,FALSE
"832","0204_000609_scrubbed.wav",27459.53,27460.38,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"833","0204_000609_scrubbed.wav",27461.3,27463.33,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,FALSE
"834","0204_000609_scrubbed.wav",27464.44,27466.85,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,2,2,2,FALSE
"835","0204_000609_scrubbed.wav",27468.3,27469.95,2,2,1,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"836","0204_000609_scrubbed.wav",27471.62,27472.7,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"837","0204_000609_scrubbed.wav",27472.7,27474.38,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"838","0204_000609_scrubbed.wav",27474.38,27477.09,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"839","0204_000609_scrubbed.wav",27478.05,27479.02,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"840","0204_000609_scrubbed.wav",27479.89,27480.81,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"841","0204_000609_scrubbed.wav",27481.8,27484.51,3,2,2,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,FALSE
"842","0204_000609_scrubbed.wav",27485.54,27486.77,3,3,2,2,3,3,3,3,2,3,3,2,2,2,2,3,2,3,FALSE
"843","0204_000609_scrubbed.wav",27488.03,27489.31,3,3,2,3,2,3,3,3,2,3,3,2,2,3,4,3,2,3,FALSE
"844","0204_000609_scrubbed.wav",27490.27,27496.56,2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"845","0204_000609_scrubbed.wav",27497.36,27501.21,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"846","0204_000609_scrubbed.wav",27502.14,27502.74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"847","0204_000609_scrubbed.wav",27504.56,27505.16,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,2,FALSE
"848","0204_000609_scrubbed.wav",27505.98,27506.65,2,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"849","0204_000609_scrubbed.wav",27507.55,27508.54,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"850","0204_000609_scrubbed.wav",27509.99,27510.77,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"851","0204_000609_scrubbed.wav",27518.92,27519.52,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,FALSE
"852","0204_000609_scrubbed.wav",27520.55,27521.17,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"853","0204_000609_scrubbed.wav",27522.94,27523.85,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"854","0204_000609_scrubbed.wav",27525.05,27526.48,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"855","0204_000609_scrubbed.wav",27527.28,27528.01,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"856","0204_000609_scrubbed.wav",27528.83,27529.47,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"857","0204_000609_scrubbed.wav",27529.47,27530.48,2,3,2,3,2,3,3,3,2,3,2,2,2,2,3,2,3,2,FALSE
"858","0204_000609_scrubbed.wav",27531.28,27534.6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"859","0204_000609_scrubbed.wav",27535.4,27538.48,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,FALSE
"860","0204_000609_scrubbed.wav",27538.48,27539.29,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"861","0204_000609_scrubbed.wav",27540.49,27541.1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"862","0204_000609_scrubbed.wav",27542.89,27544.86,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"863","0204_000609_scrubbed.wav",27545.66,27546.69,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"864","0204_000609_scrubbed.wav",27547.53,27550.08,2,2,2,4,3,3,2,3,2,2,2,3,2,2,2,2,2,2,FALSE
"865","0204_000609_scrubbed.wav",27551.04,27553.46,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"866","0204_000609_scrubbed.wav",27553.46,27554.54,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,FALSE
"867","0204_000609_scrubbed.wav",27554.54,27555.39,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"868","0204_000609_scrubbed.wav",27556.19,27556.96,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"869","0204_000609_scrubbed.wav",27558.19,27558.85,2,2,2,4,3,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"870","0204_000609_scrubbed.wav",27559.65,27561.14,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"871","0204_000609_scrubbed.wav",27561.94,27562.94,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,FALSE
"872","0204_000609_scrubbed.wav",27562.94,27564.15,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"873","0204_000609_scrubbed.wav",27564.15,27565.35,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"874","0204_000609_scrubbed.wav",27566.29,27569.96,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"875","0204_000609_scrubbed.wav",27571.57,27572.17,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"876","0204_000609_scrubbed.wav",27572.97,27573.76,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"877","0204_000609_scrubbed.wav",27575.88,27576.48,2,2,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"878","0204_000609_scrubbed.wav",27578.24,27578.86,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"879","0204_000609_scrubbed.wav",27579.66,27580.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"880","0204_000609_scrubbed.wav",27581.68,27584.53,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,FALSE
"881","0204_000609_scrubbed.wav",27586.13,27587.42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"882","0204_000609_scrubbed.wav",27588.46,27589.78,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"883","0204_000609_scrubbed.wav",27592.95,27597.17,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,FALSE
"884","0204_000609_scrubbed.wav",27598,27599.87,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"885","0204_000609_scrubbed.wav",27600.67,27601.29,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,FALSE
"886","0204_000609_scrubbed.wav",27603.55,27604.19,2,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,FALSE
"887","0204_000609_scrubbed.wav",27609.09,27609.74,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,FALSE
"888","0204_000609_scrubbed.wav",27797.33,27798.38,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"889","0204_000609_scrubbed.wav",27799.37,27800.49,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"890","0204_000609_scrubbed.wav",27873.73,27876.11,5,2,2,1,1,1,2,1,2,2,3,2,2,1,1,1,2,1,TRUE
"891","0204_000609_scrubbed.wav",27876.91,27877.9,1,2,2,2,1,1,2,1,2,1,3,3,2,1,1,1,2,1,TRUE
"892","0204_000609_scrubbed.wav",28010.04,28010.66,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"893","0204_000609_scrubbed.wav",28016.22,28017.29,4,4,2,5,1,3,3,4,3,4,5,4,2,2,4,4,4,4,FALSE
"894","0204_000609_scrubbed.wav",28071.04,28071.72,5,5,2,5,5,2,5,5,5,5,4,5,2,2,4,5,5,5,FALSE
"895","0204_000609_scrubbed.wav",28096.24,28097.67,2,3,2,3,2,2,3,3,2,1,3,3,2,2,3,3,3,3,FALSE
"896","0204_000609_scrubbed.wav",28112,28112.6,4,5,5,5,5,5,5,5,5,5,3,5,2,5,5,5,5,5,FALSE
"897","0204_000609_scrubbed.wav",28295.87,28297.63,2,3,2,2,2,2,2,2,2,1,2,3,2,2,1,3,2,2,FALSE
"898","0204_000609_scrubbed.wav",28336.56,28337.3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"899","0204_000609_scrubbed.wav",28339.14,28339.76,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"900","0204_000609_scrubbed.wav",28343.7,28344.7,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"901","0204_000609_scrubbed.wav",28347.46,28348.25,5,4,2,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,FALSE
"902","0204_000609_scrubbed.wav",28349.74,28350.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,FALSE
"903","0204_000609_scrubbed.wav",28419.74,28420.36,2,2,5,4,2,2,2,2,2,1,3,3,2,2,1,5,2,2,FALSE
"904","0204_000609_scrubbed.wav",28631.63,28633.41,2,2,2,3,1,1,2,1,1,1,2,3,2,1,1,1,1,1,TRUE
"905","0204_000609_scrubbed.wav",28634.21,28634.99,1,2,2,1,1,1,2,2,1,1,2,3,2,1,1,1,1,1,TRUE
"906","0204_000609_scrubbed.wav",28636.64,28637.93,1,2,2,1,1,1,2,1,2,1,2,3,2,1,1,1,1,1,TRUE
"907","0204_000609_scrubbed.wav",28641.04,28641.67,1,2,2,1,2,1,2,2,2,1,2,3,2,2,1,1,1,1,TRUE
"908","0204_000609_scrubbed.wav",28642.47,28643.07,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"909","0204_000609_scrubbed.wav",28643.07,28643.87,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,FALSE
"910","0204_000609_scrubbed.wav",28656.43,28657.1,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,FALSE
"911","0204_000609_scrubbed.wav",28657.1,28657.9,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"912","0204_000609_scrubbed.wav",28657.9,28658.57,2,2,5,3,2,3,3,2,2,2,2,4,2,2,2,4,2,2,FALSE
"913","0204_000609_scrubbed.wav",28672.64,28673.55,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,FALSE
"914","0204_000609_scrubbed.wav",28676.15,28680.89,2,2,2,2,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"915","0204_000609_scrubbed.wav",28681.76,28682.44,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"916","0204_000609_scrubbed.wav",28682.44,28683.44,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"917","0204_000609_scrubbed.wav",28709.53,28710.53,1,2,2,3,2,3,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"918","0204_000609_scrubbed.wav",28713.69,28715.66,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"919","0204_000609_scrubbed.wav",28719.25,28720.12,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"920","0204_000609_scrubbed.wav",28722.24,28723.26,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,TRUE
"921","0204_000609_scrubbed.wav",28731.9,28732.63,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"922","0204_000609_scrubbed.wav",28734.07,28735.04,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,FALSE
"923","0204_000609_scrubbed.wav",28736.54,28737.23,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"924","0204_000609_scrubbed.wav",28738.4,28739.05,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,TRUE
"925","0204_000609_scrubbed.wav",28739.05,28740.02,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"926","0204_000609_scrubbed.wav",28740.02,28740.93,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"927","0204_000609_scrubbed.wav",28774.92,28775.57,5,4,5,5,2,3,4,5,2,5,2,4,2,4,5,1,4,5,FALSE
"928","0204_000609_scrubbed.wav",28895.86,28896.55,1,3,2,4,2,3,3,3,2,4,2,4,2,2,3,1,2,2,FALSE
"929","0204_000609_scrubbed.wav",28916.74,28917.34,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"930","0204_000609_scrubbed.wav",28919.83,28921.72,1,2,1,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"931","0204_000609_scrubbed.wav",28978.92,28979.86,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"932","0204_000609_scrubbed.wav",28985.75,28989.09,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,TRUE
"933","0204_000609_scrubbed.wav",29009.34,29010.81,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"934","0204_000609_scrubbed.wav",29013.1,29014.76,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"935","0204_000609_scrubbed.wav",29015.76,29018.4,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"936","0204_000609_scrubbed.wav",29023.47,29024.42,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"937","0204_000609_scrubbed.wav",29024.42,29025.31,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"938","0204_000609_scrubbed.wav",29030.43,29031.37,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"939","0204_000609_scrubbed.wav",29039.53,29041.01,1,2,2,3,1,1,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"940","0204_000609_scrubbed.wav",29042.65,29043.39,1,2,1,3,1,1,2,2,2,1,2,2,2,2,1,1,1,1,TRUE
"941","0204_000609_scrubbed.wav",29044.47,29046.05,1,2,1,3,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"942","0204_000609_scrubbed.wav",29067.66,29068.65,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"943","0204_000609_scrubbed.wav",29071.06,29071.66,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,TRUE
"944","0204_000609_scrubbed.wav",29079.08,29079.91,1,2,2,2,1,1,2,2,2,1,2,3,2,1,1,1,1,1,TRUE
"945","0204_000609_scrubbed.wav",29101.59,29102.43,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,TRUE
"946","0204_000609_scrubbed.wav",29103.23,29105.99,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"947","0204_000609_scrubbed.wav",29160.31,29161.63,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"948","0204_000609_scrubbed.wav",29166.01,29170.37,1,2,2,1,1,1,2,2,5,5,2,2,2,1,5,5,1,1,TRUE
"949","0204_000609_scrubbed.wav",29200.85,29201.45,1,2,2,1,1,1,2,1,5,1,2,2,2,1,1,1,1,1,TRUE
"950","0204_000609_scrubbed.wav",29249.19,29249.79,4,2,2,4,1,2,3,2,2,1,2,2,2,2,2,1,2,2,FALSE
"951","0204_000609_scrubbed.wav",29261.94,29262.69,2,3,2,4,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"952","0204_000609_scrubbed.wav",29265.32,29267.57,2,2,1,3,2,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"953","0204_000609_scrubbed.wav",29276.08,29276.68,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
"954","0204_000609_scrubbed.wav",29290.53,29291.27,1,3,5,5,5,3,4,5,5,5,3,5,3,2,5,5,4,5,FALSE
"955","0204_000609_scrubbed.wav",29311.9,29312.85,1,2,2,2,1,1,2,2,1,1,3,2,2,2,1,1,2,1,TRUE
"956","0204_000609_scrubbed.wav",29313.65,29314.77,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,FALSE
"957","0204_000609_scrubbed.wav",29354.12,29356.68,1,2,2,4,2,1,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"958","0204_000609_scrubbed.wav",29361.28,29362.17,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"959","0204_000609_scrubbed.wav",29367.11,29367.72,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"960","0204_000609_scrubbed.wav",29431.97,29432.7,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"961","0204_000609_scrubbed.wav",29433.51,29434.24,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"962","0204_000609_scrubbed.wav",29493.36,29493.97,1,3,2,4,4,1,4,2,2,1,2,3,2,1,1,1,2,1,TRUE
"963","0204_000609_scrubbed.wav",29503.93,29504.53,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"964","0204_000609_scrubbed.wav",29505.53,29506.71,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"965","0204_000609_scrubbed.wav",29506.71,29507.51,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"966","0204_000609_scrubbed.wav",29507.51,29508.11,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"967","0204_000609_scrubbed.wav",29519.72,29520.64,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,TRUE
"968","0204_000609_scrubbed.wav",29521.57,29522.52,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,TRUE
"969","0204_000609_scrubbed.wav",29523.51,29524.12,1,3,1,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,FALSE
"970","0204_000609_scrubbed.wav",29525.75,29526.54,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,TRUE
"971","0204_000609_scrubbed.wav",29532.39,29533.13,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,2,FALSE
"972","0204_000609_scrubbed.wav",29534.87,29535.95,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,1,2,2,FALSE
"973","0204_000609_scrubbed.wav",29574.06,29575.06,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"974","0204_000609_scrubbed.wav",29588.88,29589.48,2,2,2,3,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"975","0204_000609_scrubbed.wav",29593.21,29593.81,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"976","0204_000609_scrubbed.wav",29618.3,29618.94,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"977","0204_000609_scrubbed.wav",29619.81,29620.87,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"978","0204_000609_scrubbed.wav",29630.19,29630.79,1,2,2,3,2,3,3,2,5,1,2,3,2,2,2,2,2,2,FALSE
"979","0204_000609_scrubbed.wav",29632.59,29633.51,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,FALSE
"980","0204_000609_scrubbed.wav",29639.78,29641.48,1,2,2,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"981","0204_000609_scrubbed.wav",29642.29,29643.71,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,TRUE
