"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","ztcp_1_targetChildProminence","modal_prominence","clean"
"1","0196_000902_scrubbed.wav",72.28,73.47,1,2,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"2","0196_000902_scrubbed.wav",91.51,92.56,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"3","0196_000902_scrubbed.wav",200.43,201.08,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"4","0196_000902_scrubbed.wav",365.95,367.01,2,3,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"5","0196_000902_scrubbed.wav",371.88,372.48,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,TRUE
"6","0196_000902_scrubbed.wav",382.05,382.65,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,TRUE
"7","0196_000902_scrubbed.wav",386.68,387.28,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,TRUE
"8","0196_000902_scrubbed.wav",392.58,393.77,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,TRUE
"9","0196_000902_scrubbed.wav",397.91,398.9,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,TRUE
"10","0196_000902_scrubbed.wav",427.06,428.99,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,FALSE
"11","0196_000902_scrubbed.wav",475.21,476.12,1,2,2,1,1,1,2,2,1,2,2,1,1,5,1,2,1,TRUE
"12","0196_000902_scrubbed.wav",586.02,586.62,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"13","0196_000902_scrubbed.wav",710.34,710.95,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"14","0196_000902_scrubbed.wav",879.37,879.98,5,5,2,1,5,5,5,5,5,2,2,5,1,5,1,5,3,FALSE
"15","0196_000902_scrubbed.wav",882.21,882.87,1,2,2,1,1,1,1,1,1,2,2,1,1,5,1,1,1,TRUE
"16","0196_000902_scrubbed.wav",970.7,971.57,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,TRUE
"17","0196_000902_scrubbed.wav",1093.93,1094.53,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"18","0196_000902_scrubbed.wav",1327.61,1328.66,5,2,5,3,5,5,5,5,5,5,2,2,5,5,5,5,4,FALSE
"19","0196_000902_scrubbed.wav",1358.95,1359.8,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,TRUE
"20","0196_000902_scrubbed.wav",1615.62,1616.22,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,TRUE
"21","0196_000902_scrubbed.wav",1637.15,1637.75,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,TRUE
"22","0196_000902_scrubbed.wav",1675.97,1676.74,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"23","0196_000902_scrubbed.wav",1954.64,1955.32,1,2,2,1,2,1,1,2,1,3,2,1,2,1,1,2,1,TRUE
"24","0196_000902_scrubbed.wav",1957.48,1958.55,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,FALSE
"25","0196_000902_scrubbed.wav",1960.37,1961.62,2,3,1,2,4,2,3,2,2,2,2,2,2,2,2,3,2,FALSE
"26","0196_000902_scrubbed.wav",1985.15,1985.9,1,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,2,FALSE
"27","0196_000902_scrubbed.wav",1985.9,1986.72,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,FALSE
"28","0196_000902_scrubbed.wav",2107.47,2108.95,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,TRUE
"29","0196_000902_scrubbed.wav",2209.73,2210.41,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,3,FALSE
"30","0196_000902_scrubbed.wav",2240.93,2241.54,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"31","0196_000902_scrubbed.wav",2271,2271.69,2,5,5,4,3,3,2,2,1,5,2,5,1,5,1,2,1,TRUE
"32","0196_000902_scrubbed.wav",2427.24,2427.84,1,2,1,2,1,1,1,1,1,3,2,1,1,5,1,2,1,TRUE
"33","0196_000902_scrubbed.wav",2444.1,2444.72,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,TRUE
"34","0196_000902_scrubbed.wav",2448.51,2449.2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,2,2,FALSE
"35","0196_000902_scrubbed.wav",2452.37,2453.6,1,2,1,2,2,2,2,2,1,3,2,1,1,1,2,2,2,FALSE
"36","0196_000902_scrubbed.wav",2454.63,2455.23,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,TRUE
"37","0196_000902_scrubbed.wav",2485.45,2487.37,1,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,TRUE
"38","0196_000902_scrubbed.wav",2525.67,2526.37,1,2,2,1,1,1,2,2,1,3,2,1,1,1,1,2,1,TRUE
"39","0196_000902_scrubbed.wav",2545.06,2546.29,1,2,1,1,2,2,2,2,1,3,2,2,1,1,2,2,2,FALSE
"40","0196_000902_scrubbed.wav",2722.33,2722.93,1,1,2,5,1,1,4,5,1,2,2,1,5,1,1,2,1,TRUE
"41","0196_000902_scrubbed.wav",2732.07,2732.92,1,1,1,2,1,1,2,1,1,2,2,1,1,5,1,2,1,TRUE
"42","0196_000902_scrubbed.wav",2766.82,2767.49,1,1,1,2,1,1,2,5,1,2,2,1,1,5,1,2,1,TRUE
"43","0196_000902_scrubbed.wav",2781.65,2782.25,2,4,1,3,2,3,2,2,2,4,2,2,2,5,2,3,2,FALSE
"44","0196_000902_scrubbed.wav",2798.55,2799.6,5,5,5,5,5,5,4,2,5,2,2,4,5,5,5,3,5,FALSE
"45","0196_000902_scrubbed.wav",2818.45,2819.33,5,5,5,2,5,5,5,2,5,2,2,5,5,5,5,5,3,FALSE
"46","0196_000902_scrubbed.wav",2827.41,2828.01,5,5,5,5,5,5,5,5,5,3,2,5,5,5,5,5,4,FALSE
"47","0196_000902_scrubbed.wav",2843.24,2843.84,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"48","0196_000902_scrubbed.wav",2846.25,2848.72,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"49","0196_000902_scrubbed.wav",2849.63,2850.23,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,3,FALSE
"50","0196_000902_scrubbed.wav",2851.03,2852.56,5,4,5,5,4,5,4,5,5,5,2,4,5,5,5,5,4,FALSE
"51","0196_000902_scrubbed.wav",2852.56,2853.64,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"52","0196_000902_scrubbed.wav",2853.64,2855.11,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,FALSE
"53","0196_000902_scrubbed.wav",2855.11,2856.93,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"54","0196_000902_scrubbed.wav",3048.8,3049.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"55","0196_000902_scrubbed.wav",3071.2,3071.8,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"56","0196_000902_scrubbed.wav",3082.04,3083.23,3,3,2,2,3,3,2,3,2,5,2,2,3,5,2,3,2,FALSE
"57","0196_000902_scrubbed.wav",3117.26,3118.57,1,2,2,2,2,2,2,2,1,5,2,1,1,5,1,2,2,FALSE
"58","0196_000902_scrubbed.wav",3123.67,3124.29,1,2,2,5,2,3,3,4,5,5,2,2,4,5,3,3,2,FALSE
"59","0196_000902_scrubbed.wav",3129.01,3129.61,5,5,5,5,5,3,4,4,5,5,4,4,4,5,5,5,4,FALSE
"60","0196_000902_scrubbed.wav",3131.69,3132.29,5,5,5,5,5,3,4,4,5,2,4,4,4,5,5,5,5,FALSE
"61","0196_000902_scrubbed.wav",3135.77,3136.46,5,5,5,5,5,3,4,5,5,2,4,4,4,5,5,5,5,FALSE
"62","0196_000902_scrubbed.wav",3148.93,3150.14,5,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,FALSE
"63","0196_000902_scrubbed.wav",3155.56,3156.76,3,2,3,3,3,2,2,3,4,2,2,2,2,2,1,3,2,FALSE
"64","0196_000902_scrubbed.wav",3156.76,3158.47,3,3,3,3,3,2,3,3,4,2,2,2,2,2,2,3,3,FALSE
"65","0196_000902_scrubbed.wav",3158.47,3159.73,2,3,2,3,2,2,2,3,3,2,2,2,3,2,2,2,2,FALSE
"66","0196_000902_scrubbed.wav",3162.64,3163.24,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,TRUE
"67","0196_000902_scrubbed.wav",3165.79,3167.05,2,3,2,3,2,2,2,3,3,2,2,2,2,2,2,3,2,FALSE
"68","0196_000902_scrubbed.wav",3170.71,3171.89,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1,TRUE
"69","0196_000902_scrubbed.wav",3180.25,3180.95,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,3,FALSE
"70","0196_000902_scrubbed.wav",3182.11,3183.12,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,4,FALSE
"71","0196_000902_scrubbed.wav",3184.78,3185.43,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"72","0196_000902_scrubbed.wav",3186.43,3187.53,4,4,2,3,4,3,2,4,5,3,2,2,4,5,2,4,4,FALSE
"73","0196_000902_scrubbed.wav",3187.53,3188.86,5,4,5,5,5,4,5,5,5,2,5,4,5,2,5,5,4,FALSE
"74","0196_000902_scrubbed.wav",3199.24,3200,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"75","0196_000902_scrubbed.wav",3202.29,3202.95,1,4,5,3,2,2,2,3,4,2,2,2,2,2,2,2,2,FALSE
"76","0196_000902_scrubbed.wav",3208.9,3211.41,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"77","0196_000902_scrubbed.wav",3218.08,3219.4,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,4,FALSE
"78","0196_000902_scrubbed.wav",3220.29,3221.29,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,FALSE
"79","0196_000902_scrubbed.wav",3225.61,3226.87,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"80","0196_000902_scrubbed.wav",3229.42,3230.46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"81","0196_000902_scrubbed.wav",3231.63,3233.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"82","0196_000902_scrubbed.wav",3234.18,3236.29,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"83","0196_000902_scrubbed.wav",3237.11,3238.11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"84","0196_000902_scrubbed.wav",3241.1,3242.13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"85","0196_000902_scrubbed.wav",3247.15,3248.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"86","0196_000902_scrubbed.wav",3249.84,3250.73,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"87","0196_000902_scrubbed.wav",3256.04,3257.39,5,4,4,4,4,3,3,3,5,5,5,3,4,5,3,3,2,FALSE
"88","0196_000902_scrubbed.wav",3263.31,3266.72,5,4,5,4,3,3,3,5,4,5,2,3,4,5,4,4,4,FALSE
"89","0196_000902_scrubbed.wav",3280.96,3281.84,2,2,2,2,1,2,2,2,1,3,2,1,2,5,1,2,2,FALSE
"90","0196_000902_scrubbed.wav",3302.38,3304.29,2,2,2,3,2,2,2,2,1,5,2,2,2,2,2,2,2,FALSE
"91","0196_000902_scrubbed.wav",3309.93,3310.53,2,3,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,FALSE
"92","0196_000902_scrubbed.wav",3315.51,3316.66,4,2,5,5,2,3,4,5,1,2,2,2,2,1,4,4,2,FALSE
"93","0196_000902_scrubbed.wav",3336.12,3337.75,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"94","0196_000902_scrubbed.wav",3366.81,3368.26,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"95","0196_000902_scrubbed.wav",3369.22,3369.86,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"96","0196_000902_scrubbed.wav",3375.84,3377.76,1,2,3,3,2,3,2,2,1,2,2,2,1,1,2,2,2,FALSE
"97","0196_000902_scrubbed.wav",3382.75,3384.88,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,FALSE
"98","0196_000902_scrubbed.wav",3389.05,3389.82,1,2,1,2,2,2,2,2,1,3,2,2,2,1,1,1,2,FALSE
"99","0196_000902_scrubbed.wav",3394.42,3395.05,1,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,TRUE
"100","0196_000902_scrubbed.wav",3397.02,3398.02,1,1,1,1,2,1,2,3,1,3,2,1,1,1,1,1,1,TRUE
"101","0196_000902_scrubbed.wav",3398.02,3399.14,1,1,2,2,2,1,2,2,5,3,2,2,2,1,1,2,2,FALSE
"102","0196_000902_scrubbed.wav",3399.14,3399.95,1,2,2,2,2,2,2,2,5,3,2,2,2,1,2,2,2,FALSE
"103","0196_000902_scrubbed.wav",3499.74,3500.54,3,4,2,5,5,5,5,5,5,3,5,5,5,1,5,5,5,FALSE
"104","0196_000902_scrubbed.wav",3501.45,3502.1,5,5,3,5,5,5,5,5,5,5,5,5,5,1,5,5,3,FALSE
"105","0196_000902_scrubbed.wav",3502.1,3502.92,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,FALSE
"106","0196_000902_scrubbed.wav",3505.05,3506.68,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"107","0196_000902_scrubbed.wav",3508.51,3509.79,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"108","0196_000902_scrubbed.wav",3512.31,3512.91,4,4,5,4,4,4,3,5,4,5,4,3,4,5,3,4,3,FALSE
"109","0196_000902_scrubbed.wav",3514.84,3515.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"110","0196_000902_scrubbed.wav",3574.57,3575.17,1,1,5,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"111","0196_000902_scrubbed.wav",3589.2,3589.95,1,1,5,3,2,2,2,2,1,3,2,1,1,5,1,2,1,TRUE
"112","0196_000902_scrubbed.wav",3656.12,3656.94,1,2,2,5,5,2,3,5,5,3,2,2,1,1,1,2,1,TRUE
"113","0196_000902_scrubbed.wav",3674.34,3674.94,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"114","0196_000902_scrubbed.wav",3702.66,3704.11,1,2,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"115","0196_000902_scrubbed.wav",3712.04,3712.64,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,FALSE
"116","0196_000902_scrubbed.wav",3744.51,3745.11,5,5,2,5,5,5,5,5,5,2,5,5,2,1,5,5,3,FALSE
"117","0196_000902_scrubbed.wav",3757.28,3758.14,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"118","0196_000902_scrubbed.wav",3911.95,3912.59,5,5,5,2,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"119","0196_000902_scrubbed.wav",3940.26,3940.86,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,TRUE
"120","0196_000902_scrubbed.wav",3957.13,3957.73,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"121","0196_000902_scrubbed.wav",3982.35,3982.97,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,FALSE
"122","0196_000902_scrubbed.wav",4101.88,4102.48,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"123","0196_000902_scrubbed.wav",4155.25,4157.04,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,FALSE
"124","0196_000902_scrubbed.wav",4205.34,4206.34,2,5,5,3,3,3,2,2,3,2,3,2,3,2,2,2,2,FALSE
"125","0196_000902_scrubbed.wav",4215.11,4215.71,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,FALSE
"126","0196_000902_scrubbed.wav",4243.27,4244.12,3,2,2,3,3,3,2,2,5,2,2,2,2,2,2,2,2,FALSE
"127","0196_000902_scrubbed.wav",4256.3,4256.9,2,2,2,3,3,3,2,1,5,2,2,2,2,2,2,2,2,FALSE
"128","0196_000902_scrubbed.wav",4257.73,4258.66,2,1,2,2,2,2,2,1,1,2,2,1,1,5,1,2,2,FALSE
"129","0196_000902_scrubbed.wav",4260.57,4261.6,1,1,2,3,2,1,2,2,1,2,2,1,2,2,1,2,2,FALSE
"130","0196_000902_scrubbed.wav",4341.97,4342.6,1,1,1,2,2,3,3,3,5,2,2,2,2,2,2,2,2,FALSE
"131","0196_000902_scrubbed.wav",4378.12,4378.73,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,TRUE
"132","0196_000902_scrubbed.wav",4384.67,4385.36,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,TRUE
"133","0196_000902_scrubbed.wav",4386.16,4386.86,5,4,5,5,5,5,2,5,5,2,5,5,5,2,5,5,4,FALSE
"134","0196_000902_scrubbed.wav",4428.09,4428.75,1,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,3,FALSE
"135","0196_000902_scrubbed.wav",4430.26,4430.86,5,5,5,5,5,5,5,5,5,2,5,5,5,2,5,5,3,FALSE
"136","0196_000902_scrubbed.wav",4432.05,4432.89,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"137","0196_000902_scrubbed.wav",4444.26,4444.96,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,3,FALSE
"138","0196_000902_scrubbed.wav",4446.41,4447.17,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,FALSE
"139","0196_000902_scrubbed.wav",4451.11,4452.04,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"140","0196_000902_scrubbed.wav",4453.23,4453.85,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"141","0196_000902_scrubbed.wav",4454.75,4455.35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"142","0196_000902_scrubbed.wav",4458.19,4458.81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"143","0196_000902_scrubbed.wav",4460.6,4461.22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"144","0196_000902_scrubbed.wav",4462.6,4463.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"145","0196_000902_scrubbed.wav",4479.79,4480.56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"146","0196_000902_scrubbed.wav",4484.87,4485.47,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"147","0196_000902_scrubbed.wav",4491.72,4492.32,4,3,4,4,4,3,3,4,5,5,2,2,4,5,2,4,4,FALSE
"148","0196_000902_scrubbed.wav",4590.53,4591.13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"149","0196_000902_scrubbed.wav",4614.45,4615.07,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"150","0196_000902_scrubbed.wav",4707.49,4708.87,2,2,2,3,2,2,3,2,1,5,2,2,2,4,2,2,2,FALSE
"151","0196_000902_scrubbed.wav",4782.8,4783.41,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"152","0196_000902_scrubbed.wav",5023.06,5023.66,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,FALSE
"153","0196_000902_scrubbed.wav",5026.35,5026.95,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"154","0196_000902_scrubbed.wav",5068.21,5069.08,1,2,2,3,2,2,2,2,1,2,2,1,2,1,1,2,2,FALSE
"155","0196_000902_scrubbed.wav",5107.1,5107.71,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,TRUE
"156","0196_000902_scrubbed.wav",5108.8,5109.94,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"157","0196_000902_scrubbed.wav",5111.75,5112.8,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,TRUE
"158","0196_000902_scrubbed.wav",5246.6,5247.34,5,2,5,5,5,5,5,5,1,2,5,5,5,5,5,5,3,FALSE
"159","0196_000902_scrubbed.wav",5274.89,5275.58,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"160","0196_000902_scrubbed.wav",5291.61,5292.28,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"161","0196_000902_scrubbed.wav",5305,5305.71,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"162","0196_000902_scrubbed.wav",5421.03,5421.64,5,4,5,5,4,3,5,4,5,2,4,1,5,5,2,4,5,FALSE
"163","0196_000902_scrubbed.wav",5683.34,5683.95,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,FALSE
"164","0196_000902_scrubbed.wav",5701.21,5701.92,2,3,3,2,2,2,2,2,2,2,2,2,3,1,2,2,2,FALSE
"165","0196_000902_scrubbed.wav",5733.4,5735.07,2,5,5,3,5,3,5,5,5,2,5,5,5,1,5,5,4,FALSE
"166","0196_000902_scrubbed.wav",5735.07,5735.67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"167","0196_000902_scrubbed.wav",5735.67,5736.74,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"168","0196_000902_scrubbed.wav",5737.54,5738.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"169","0196_000902_scrubbed.wav",5738.57,5739.17,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"170","0196_000902_scrubbed.wav",5740.02,5741.03,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"171","0196_000902_scrubbed.wav",5749.63,5750.23,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"172","0196_000902_scrubbed.wav",5756.07,5757.7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"173","0196_000902_scrubbed.wav",5767.1,5768.27,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"174","0196_000902_scrubbed.wav",5798.08,5800.67,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"175","0196_000902_scrubbed.wav",5800.67,5801.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"176","0196_000902_scrubbed.wav",5801.6,5804.83,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"177","0196_000902_scrubbed.wav",5807.64,5808.24,1,2,2,3,2,2,2,2,2,5,2,2,1,5,2,2,2,FALSE
"178","0196_000902_scrubbed.wav",5812.81,5813.54,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,2,FALSE
"179","0196_000902_scrubbed.wav",5815.43,5816.44,3,3,2,5,2,3,3,2,3,2,3,3,3,4,3,3,3,FALSE
"180","0196_000902_scrubbed.wav",5840.32,5841.92,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"181","0196_000902_scrubbed.wav",5841.92,5842.53,1,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,FALSE
"182","0196_000902_scrubbed.wav",5844.73,5845.63,2,4,2,3,3,4,3,2,2,2,3,2,2,4,2,3,2,FALSE
"183","0196_000902_scrubbed.wav",5847.63,5848.38,5,3,3,5,5,5,5,4,5,5,4,4,4,5,5,4,4,FALSE
"184","0196_000902_scrubbed.wav",5855.11,5855.71,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"185","0196_000902_scrubbed.wav",5855.71,5856.87,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"186","0196_000902_scrubbed.wav",5907.78,5908.82,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"187","0196_000902_scrubbed.wav",5908.82,5909.59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"188","0196_000902_scrubbed.wav",5910.39,5910.99,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"189","0196_000902_scrubbed.wav",5911.79,5912.67,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,FALSE
"190","0196_000902_scrubbed.wav",5913.47,5914.15,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,FALSE
"191","0196_000902_scrubbed.wav",5919.33,5920.51,5,5,5,5,5,5,5,2,5,5,5,5,3,5,5,5,4,FALSE
"192","0196_000902_scrubbed.wav",5920.51,5921.79,5,5,5,5,5,5,5,2,5,2,5,5,3,5,5,5,4,FALSE
"193","0196_000902_scrubbed.wav",5922.59,5923.91,5,5,5,5,5,5,5,2,5,2,5,5,3,5,5,5,4,FALSE
"194","0196_000902_scrubbed.wav",5924.85,5925.57,5,5,5,4,5,5,5,2,5,5,5,5,3,5,5,5,5,FALSE
"195","0196_000902_scrubbed.wav",5926.53,5927.21,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"196","0196_000902_scrubbed.wav",5967.77,5968.43,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
"197","0196_000902_scrubbed.wav",5973.68,5974.28,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"198","0196_000902_scrubbed.wav",5974.28,5975.8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"199","0196_000902_scrubbed.wav",5975.8,5976.57,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"200","0196_000902_scrubbed.wav",5992.42,5993.02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"201","0196_000902_scrubbed.wav",5995.4,5996.05,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"202","0196_000902_scrubbed.wav",6000.12,6001.15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,FALSE
"203","0196_000902_scrubbed.wav",6006.66,6007.66,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"204","0196_000902_scrubbed.wav",6013.95,6014.56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,FALSE
"205","0196_000902_scrubbed.wav",6036.83,6038.57,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,FALSE
