"","recording","startSeconds","endSeconds","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_1_targetChildProminence","modal_prominence","clean"
"1988","0437_010603_scrubbed.wav",32961.57,32962.72,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"1989","0437_010603_scrubbed.wav",33010.35,33010.98,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1990","0437_010603_scrubbed.wav",33027.59,33029.19,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"1991","0437_010603_scrubbed.wav",33030.17,33031.53,2,2,2,1,2,2,2,3,2,2,1,2,1,2,2,FALSE
"1992","0437_010603_scrubbed.wav",33038.2,33038.82,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"1993","0437_010603_scrubbed.wav",33060.79,33061.41,2,2,2,3,3,3,1,3,4,2,1,5,1,4,2,FALSE
"1994","0437_010603_scrubbed.wav",33074.95,33075.55,2,2,4,4,3,3,1,3,4,2,1,3,1,2,2,FALSE
"1995","0437_010603_scrubbed.wav",33136.31,33136.91,2,2,3,3,3,2,2,3,4,2,2,2,1,2,2,FALSE
"1996","0437_010603_scrubbed.wav",33163.14,33165.3,2,2,2,1,2,2,1,3,2,2,1,1,1,1,2,FALSE
"1997","0437_010603_scrubbed.wav",33166.89,33167.49,2,2,2,3,3,2,2,3,2,2,2,2,1,2,2,FALSE
"1998","0437_010603_scrubbed.wav",33171.76,33172.36,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,FALSE
"1999","0437_010603_scrubbed.wav",33206.6,33207.22,2,2,3,2,2,2,2,2,2,2,2,2,1,3,2,FALSE
"2000","0437_010603_scrubbed.wav",33209.6,33210.92,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2001","0437_010603_scrubbed.wav",33226.21,33226.82,2,2,2,2,2,2,3,3,2,2,2,2,1,3,2,FALSE
"2002","0437_010603_scrubbed.wav",33230.43,33231.03,2,2,1,1,2,1,2,3,2,2,1,1,1,2,2,FALSE
"2003","0437_010603_scrubbed.wav",33249.65,33250.25,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2004","0437_010603_scrubbed.wav",33253.54,33254.14,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2005","0437_010603_scrubbed.wav",33256.23,33257.85,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2,FALSE
"2006","0437_010603_scrubbed.wav",33262.03,33262.63,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"2007","0437_010603_scrubbed.wav",33268.57,33269.23,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"2008","0437_010603_scrubbed.wav",33281.75,33282.37,2,1,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2009","0437_010603_scrubbed.wav",33284.01,33287.86,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"2010","0437_010603_scrubbed.wav",33288.67,33290.12,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,TRUE
"2011","0437_010603_scrubbed.wav",33295.34,33295.94,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,TRUE
"2012","0437_010603_scrubbed.wav",33298.12,33298.72,2,2,2,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"2013","0437_010603_scrubbed.wav",33299.8,33300.77,2,2,2,2,3,2,1,3,2,2,2,2,1,2,2,FALSE
"2014","0437_010603_scrubbed.wav",33301.62,33302.23,2,2,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"2015","0437_010603_scrubbed.wav",33304.48,33305.37,2,1,1,1,2,2,1,3,2,2,1,2,1,1,1,TRUE
"2016","0437_010603_scrubbed.wav",33308.43,33309.03,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"2017","0437_010603_scrubbed.wav",33312.06,33312.67,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,FALSE
"2018","0437_010603_scrubbed.wav",33318.43,33319.23,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2019","0437_010603_scrubbed.wav",33319.23,33320.04,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2020","0437_010603_scrubbed.wav",33320.84,33321.44,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,FALSE
"2021","0437_010603_scrubbed.wav",33327.52,33328.16,2,2,2,5,4,3,4,3,3,2,4,2,1,4,2,FALSE
"2022","0437_010603_scrubbed.wav",33332.89,33333.55,2,1,2,2,2,2,1,3,2,2,1,1,1,1,2,FALSE
"2023","0437_010603_scrubbed.wav",33335.01,33335.78,2,1,2,3,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2024","0437_010603_scrubbed.wav",33341.18,33341.78,5,1,5,5,5,5,2,3,5,5,5,5,1,5,5,FALSE
"2025","0437_010603_scrubbed.wav",33345.98,33347.14,2,1,3,3,3,3,2,3,4,2,2,3,1,3,3,FALSE
"2026","0437_010603_scrubbed.wav",33351.22,33352.4,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2027","0437_010603_scrubbed.wav",33354.57,33355.4,2,2,2,3,2,3,3,2,3,3,2,2,1,3,2,FALSE
"2028","0437_010603_scrubbed.wav",33355.4,33356.2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,FALSE
"2029","0437_010603_scrubbed.wav",33359.88,33360.8,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"2030","0437_010603_scrubbed.wav",33368.16,33369.26,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,FALSE
"2031","0437_010603_scrubbed.wav",33371.31,33371.92,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,FALSE
"2032","0437_010603_scrubbed.wav",33383.26,33384.71,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"2033","0437_010603_scrubbed.wav",33391.38,33391.98,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"2034","0437_010603_scrubbed.wav",33393.98,33394.58,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,FALSE
"2035","0437_010603_scrubbed.wav",33402.53,33403.13,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,FALSE
"2036","0437_010603_scrubbed.wav",33417.09,33419.76,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"2037","0437_010603_scrubbed.wav",33431.17,33432.24,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,FALSE
"2038","0437_010603_scrubbed.wav",33445.83,33447.84,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"2039","0437_010603_scrubbed.wav",33448.67,33449.27,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"2040","0437_010603_scrubbed.wav",33452.43,33453.03,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,FALSE
"2041","0437_010603_scrubbed.wav",33457.3,33458.28,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,FALSE
"2042","0437_010603_scrubbed.wav",33459.46,33460.6,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,FALSE
"2043","0437_010603_scrubbed.wav",33468.97,33469.57,2,2,3,4,3,2,2,3,2,2,2,2,1,2,2,FALSE
"2044","0437_010603_scrubbed.wav",33471.28,33471.88,2,2,3,3,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2045","0437_010603_scrubbed.wav",33485.48,33486.08,2,2,3,4,4,3,4,2,2,3,2,2,1,2,2,FALSE
"2046","0437_010603_scrubbed.wav",33493.27,33493.87,2,2,3,3,3,2,4,2,2,2,2,2,1,2,2,FALSE
"2047","0437_010603_scrubbed.wav",33501.53,33502.16,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"2048","0437_010603_scrubbed.wav",33503.97,33504.63,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,FALSE
"2049","0437_010603_scrubbed.wav",33509.43,33510.13,2,2,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2050","0437_010603_scrubbed.wav",33519.99,33520.79,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"2051","0437_010603_scrubbed.wav",33523.37,33526.22,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"2052","0437_010603_scrubbed.wav",33527.38,33528.47,2,2,2,1,2,2,1,3,1,2,1,1,1,2,2,FALSE
"2053","0437_010603_scrubbed.wav",33530.18,33530.78,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"2054","0437_010603_scrubbed.wav",33536.73,33539,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2055","0437_010603_scrubbed.wav",33540.91,33541.51,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2056","0437_010603_scrubbed.wav",33542.8,33543.95,2,2,3,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2057","0437_010603_scrubbed.wav",33545.09,33546.63,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"2058","0437_010603_scrubbed.wav",33554.85,33555.45,2,2,2,3,2,2,2,3,2,2,1,2,1,1,2,FALSE
"2059","0437_010603_scrubbed.wav",33566.61,33567.28,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"2060","0437_010603_scrubbed.wav",33571.78,33572.4,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,TRUE
"2061","0437_010603_scrubbed.wav",33575.8,33576.86,1,1,1,1,2,2,1,3,1,2,1,1,1,1,1,TRUE
"2062","0437_010603_scrubbed.wav",33593.68,33595.08,2,2,2,2,2,2,1,3,1,2,1,1,1,2,2,FALSE
"2063","0437_010603_scrubbed.wav",33609.99,33610.71,1,1,2,2,1,2,1,3,1,2,1,1,1,1,1,TRUE
"2064","0437_010603_scrubbed.wav",33612.2,33612.88,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,TRUE
"2065","0437_010603_scrubbed.wav",33615.55,33616.52,1,2,2,2,3,2,1,3,1,2,2,1,1,2,2,FALSE
"2066","0437_010603_scrubbed.wav",33628.36,33629.2,1,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2067","0437_010603_scrubbed.wav",33634.49,33635.24,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2068","0437_010603_scrubbed.wav",33637.33,33637.93,1,2,3,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2069","0437_010603_scrubbed.wav",33642.98,33644.13,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2070","0437_010603_scrubbed.wav",33652.73,33653.33,2,2,2,1,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2071","0437_010603_scrubbed.wav",33656.13,33656.73,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2072","0437_010603_scrubbed.wav",33659.75,33660.36,1,2,2,1,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2073","0437_010603_scrubbed.wav",33662.87,33663.87,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2074","0437_010603_scrubbed.wav",33670.16,33671.43,2,2,2,1,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2075","0437_010603_scrubbed.wav",33683.64,33684.28,2,1,2,1,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2076","0437_010603_scrubbed.wav",33688.5,33689.1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2077","0437_010603_scrubbed.wav",33698.4,33699.01,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2078","0437_010603_scrubbed.wav",33705.91,33707.29,2,3,2,2,3,2,1,2,2,2,2,2,1,2,2,FALSE
"2079","0437_010603_scrubbed.wav",33712.28,33712.97,2,1,1,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2080","0437_010603_scrubbed.wav",33715.78,33716.5,2,3,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"2081","0437_010603_scrubbed.wav",33718.01,33719.59,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2082","0437_010603_scrubbed.wav",33733.58,33734.18,2,2,2,1,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2083","0437_010603_scrubbed.wav",33738,33738.88,2,2,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2084","0437_010603_scrubbed.wav",33739.94,33741.51,2,2,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2085","0437_010603_scrubbed.wav",33746.62,33747.22,2,2,2,2,2,2,1,3,1,2,1,2,1,2,2,FALSE
"2086","0437_010603_scrubbed.wav",33756.47,33757.18,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,FALSE
"2087","0437_010603_scrubbed.wav",33771.37,33771.97,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,FALSE
"2088","0437_010603_scrubbed.wav",33773.91,33774.93,2,3,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2089","0437_010603_scrubbed.wav",33787.53,33788.13,2,2,2,2,2,2,1,3,1,2,1,1,1,2,2,FALSE
"2090","0437_010603_scrubbed.wav",33790.69,33792.12,2,2,2,1,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2091","0437_010603_scrubbed.wav",33796.05,33796.73,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2092","0437_010603_scrubbed.wav",33800.24,33800.84,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,FALSE
"2093","0437_010603_scrubbed.wav",33802.22,33802.82,2,2,2,3,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2094","0437_010603_scrubbed.wav",33807.41,33808.76,2,2,2,1,2,2,1,3,1,2,1,1,1,1,1,TRUE
"2095","0437_010603_scrubbed.wav",33812.94,33813.54,2,2,2,1,2,2,1,3,1,2,1,1,1,1,1,TRUE
"2096","0437_010603_scrubbed.wav",33815.34,33815.94,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,FALSE
"2097","0437_010603_scrubbed.wav",33819.64,33820.59,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,FALSE
"2098","0437_010603_scrubbed.wav",33872.4,33873,2,2,2,2,2,2,1,3,1,2,2,2,1,2,2,FALSE
"2099","0437_010603_scrubbed.wav",33877.5,33878.1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,TRUE
"2100","0437_010603_scrubbed.wav",33889.17,33889.78,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,FALSE
"2101","0437_010603_scrubbed.wav",33894.81,33895.41,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2102","0437_010603_scrubbed.wav",33896.74,33897.49,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2103","0437_010603_scrubbed.wav",33900.19,33900.79,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2104","0437_010603_scrubbed.wav",33902.06,33902.69,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2105","0437_010603_scrubbed.wav",33903.49,33904.09,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2106","0437_010603_scrubbed.wav",33904.89,33906.15,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2107","0437_010603_scrubbed.wav",33908.3,33908.9,1,1,2,2,2,2,1,3,1,2,1,2,1,2,2,FALSE
"2108","0437_010603_scrubbed.wav",33915.06,33917.24,2,1,2,2,2,2,1,3,1,2,1,2,1,2,2,FALSE
"2109","0437_010603_scrubbed.wav",33918.04,33918.64,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2110","0437_010603_scrubbed.wav",33925.52,33926.28,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,FALSE
"2111","0437_010603_scrubbed.wav",33930.31,33930.92,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,FALSE
"2112","0437_010603_scrubbed.wav",33933.73,33934.81,2,2,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2113","0437_010603_scrubbed.wav",33941.08,33941.83,1,1,2,2,2,2,1,3,2,2,1,1,1,2,2,FALSE
"2114","0437_010603_scrubbed.wav",33943.44,33944.04,1,2,2,2,2,2,1,3,1,2,1,1,1,2,2,FALSE
"2115","0437_010603_scrubbed.wav",33945.27,33945.88,1,2,2,2,2,2,1,3,1,2,1,2,1,2,2,FALSE
"2116","0437_010603_scrubbed.wav",33954.2,33954.8,1,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2117","0437_010603_scrubbed.wav",33974.28,33975.23,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2118","0437_010603_scrubbed.wav",33976.83,33977.48,2,2,3,2,4,4,1,3,2,2,5,2,1,4,2,FALSE
"2119","0437_010603_scrubbed.wav",33981.77,33982.62,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2120","0437_010603_scrubbed.wav",33983.87,33984.74,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2121","0437_010603_scrubbed.wav",33987.96,33988.56,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,FALSE
"2122","0437_010603_scrubbed.wav",34006.42,34008.01,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2123","0437_010603_scrubbed.wav",34009.65,34010.25,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,FALSE
"2124","0437_010603_scrubbed.wav",34023.01,34023.61,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2125","0437_010603_scrubbed.wav",34030.85,34031.45,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2126","0437_010603_scrubbed.wav",34035,34036.1,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"2127","0437_010603_scrubbed.wav",34049.43,34050.03,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2128","0437_010603_scrubbed.wav",34059.19,34059.84,2,2,2,2,2,2,1,3,1,2,1,1,1,2,2,FALSE
"2129","0437_010603_scrubbed.wav",34061.39,34061.99,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,FALSE
"2130","0437_010603_scrubbed.wav",34088.61,34089.29,2,2,2,4,4,3,3,3,2,3,4,4,1,4,2,FALSE
"2131","0437_010603_scrubbed.wav",34103.59,34104.42,3,2,3,3,3,3,3,3,3,2,3,3,1,3,3,FALSE
"2132","0437_010603_scrubbed.wav",34105.68,34106.38,2,2,2,2,3,2,3,3,2,2,2,3,1,2,2,FALSE
"2133","0437_010603_scrubbed.wav",34156.58,34157.21,2,2,2,2,3,3,3,3,2,3,2,2,1,3,2,FALSE
"2134","0437_010603_scrubbed.wav",34180.61,34181.22,2,2,2,2,2,2,3,3,2,3,2,2,1,3,2,FALSE
"2135","0437_010603_scrubbed.wav",34233.02,34233.78,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,TRUE
"2136","0437_010603_scrubbed.wav",34234.58,34235.53,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,TRUE
"2137","0437_010603_scrubbed.wav",34237.84,34240.69,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"2138","0437_010603_scrubbed.wav",34240.69,34241.53,2,1,1,2,2,1,2,3,1,2,1,1,1,1,1,TRUE
"2139","0437_010603_scrubbed.wav",34242.6,34244.11,2,1,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"2140","0437_010603_scrubbed.wav",34246.54,34247.28,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"2141","0437_010603_scrubbed.wav",34248.08,34249.08,2,5,5,5,5,5,5,2,5,4,5,5,1,5,5,FALSE
"2142","0437_010603_scrubbed.wav",34250.82,34251.64,5,4,5,5,5,5,5,3,5,5,5,5,1,5,5,FALSE
"2143","0437_010603_scrubbed.wav",34266.68,34267.28,5,5,5,5,5,5,5,2,5,5,5,5,1,5,5,FALSE
"2144","0437_010603_scrubbed.wav",34269.81,34270.72,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"2145","0437_010603_scrubbed.wav",34314.22,34315.17,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,FALSE
"2146","0437_010603_scrubbed.wav",34322.56,34323.16,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"2147","0437_010603_scrubbed.wav",34345.01,34346.13,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"2148","0437_010603_scrubbed.wav",34348.31,34348.91,5,5,5,5,5,2,5,4,5,5,5,5,5,5,5,FALSE
"2149","0437_010603_scrubbed.wav",34350.61,34351.78,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"2150","0437_010603_scrubbed.wav",34414.77,34416,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"2151","0437_010603_scrubbed.wav",34507.97,34509.58,2,2,2,2,2,2,3,3,2,2,1,1,5,2,2,FALSE
"2152","0437_010603_scrubbed.wav",34524.39,34525.01,2,2,2,2,2,2,3,4,2,2,2,2,5,2,2,FALSE
"2153","0437_010603_scrubbed.wav",34534.39,34535,5,2,3,5,5,5,5,3,4,2,5,5,5,5,5,FALSE
"2154","0437_010603_scrubbed.wav",34557.75,34560.48,2,2,2,2,2,2,5,3,4,2,2,2,5,2,2,FALSE
"2155","0437_010603_scrubbed.wav",34593.29,34593.89,3,2,2,4,3,4,2,3,2,2,3,2,1,3,2,FALSE
"2156","0437_010603_scrubbed.wav",34625.81,34627.84,2,2,2,2,2,2,3,4,2,2,2,2,1,2,2,FALSE
"2157","0437_010603_scrubbed.wav",34628.64,34629.28,2,2,1,1,2,1,1,4,2,2,2,1,1,2,2,FALSE
"2158","0437_010603_scrubbed.wav",34629.28,34630.54,2,2,2,2,2,2,2,3,2,2,2,1,1,1,2,FALSE
"2159","0437_010603_scrubbed.wav",34630.54,34631.21,2,1,2,1,2,1,2,3,2,2,2,1,1,1,2,FALSE
"2160","0437_010603_scrubbed.wav",34632.03,34633.06,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2161","0437_010603_scrubbed.wav",34634.32,34635.58,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,FALSE
"2162","0437_010603_scrubbed.wav",34635.58,34636.38,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,FALSE
"2163","0437_010603_scrubbed.wav",34636.38,34638.85,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2164","0437_010603_scrubbed.wav",34749.37,34750.37,2,2,5,3,3,3,5,3,2,2,3,3,1,4,3,FALSE
"2165","0437_010603_scrubbed.wav",34755.37,34756.36,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"2166","0437_010603_scrubbed.wav",34757.55,34758.32,2,1,2,2,2,2,3,4,2,2,2,2,1,2,2,FALSE
"2167","0437_010603_scrubbed.wav",34779.72,34780.72,2,5,5,4,5,5,5,3,5,5,5,5,1,5,5,FALSE
"2168","0437_010603_scrubbed.wav",34789.07,34789.75,2,2,2,2,2,5,5,3,5,2,2,2,1,2,2,FALSE
"2169","0437_010603_scrubbed.wav",34836.59,34837.68,5,2,5,5,5,5,5,4,5,5,5,5,1,5,5,FALSE
"2170","0437_010603_scrubbed.wav",34868.82,34870.28,3,2,5,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"2171","0437_010603_scrubbed.wav",34878.86,34879.88,5,5,5,5,5,2,5,4,5,3,5,5,1,5,5,FALSE
"2172","0437_010603_scrubbed.wav",34907.12,34907.79,5,5,5,5,5,5,5,4,5,5,5,2,1,5,5,FALSE
"2173","0437_010603_scrubbed.wav",34917.38,34918.27,5,5,5,5,5,5,5,3,5,5,5,5,1,5,5,FALSE
"2174","0437_010603_scrubbed.wav",34918.27,34919.58,5,5,5,5,5,5,5,3,5,5,5,5,2,5,5,FALSE
"2175","0437_010603_scrubbed.wav",34931.48,34932.12,3,3,3,3,2,3,5,2,3,2,2,3,2,2,2,FALSE
"2176","0437_010603_scrubbed.wav",34937.35,34937.98,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,FALSE
"2177","0437_010603_scrubbed.wav",34937.98,34939.25,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"2178","0437_010603_scrubbed.wav",34950.46,34951.06,2,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"2179","0437_010603_scrubbed.wav",34953.54,34954.47,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,FALSE
"2180","0437_010603_scrubbed.wav",34960.03,34961.03,3,4,5,4,3,3,4,4,4,3,3,4,5,4,4,FALSE
"2181","0437_010603_scrubbed.wav",34964.45,34969.06,2,1,2,1,2,2,3,3,2,2,1,1,5,2,2,FALSE
"2182","0437_010603_scrubbed.wav",34971.22,34971.89,3,2,2,2,2,4,3,3,2,2,2,2,2,2,2,FALSE
"2183","0437_010603_scrubbed.wav",34986.69,34987.98,2,3,3,3,3,2,2,4,3,2,2,2,1,3,2,FALSE
"2184","0437_010603_scrubbed.wav",34988.86,34990.16,2,2,2,3,2,2,2,4,2,2,1,2,1,1,2,FALSE
"2185","0437_010603_scrubbed.wav",34991.07,34992.08,2,2,3,3,2,2,3,4,5,2,2,2,1,2,2,FALSE
"2186","0437_010603_scrubbed.wav",35019.02,35019.62,2,4,3,5,3,4,2,3,5,3,2,3,1,3,3,FALSE
"2187","0437_010603_scrubbed.wav",35021.05,35023.06,2,1,2,2,2,2,2,4,2,2,2,2,1,1,2,FALSE
"2188","0437_010603_scrubbed.wav",35023.06,35024.34,2,1,2,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"2189","0437_010603_scrubbed.wav",35024.34,35025.76,2,1,2,2,2,2,2,4,2,2,2,2,1,2,2,FALSE
"2190","0437_010603_scrubbed.wav",35030.43,35032.96,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2191","0437_010603_scrubbed.wav",35034.44,35035.78,2,2,2,2,2,2,3,4,2,2,2,2,1,2,2,FALSE
"2192","0437_010603_scrubbed.wav",35038.97,35039.9,2,1,2,2,2,2,3,3,2,2,1,1,1,1,2,FALSE
"2193","0437_010603_scrubbed.wav",35092.05,35094.09,2,2,2,2,2,2,3,4,2,2,2,2,1,2,2,FALSE
"2194","0437_010603_scrubbed.wav",35094.09,35094.89,2,2,2,2,2,2,3,3,2,2,2,2,1,2,2,FALSE
"2195","0437_010603_scrubbed.wav",35115.4,35116.43,2,1,2,2,2,2,2,4,2,2,1,2,1,1,2,FALSE
"2196","0437_010603_scrubbed.wav",35159.39,35160.13,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"2197","0437_010603_scrubbed.wav",35176.72,35177.35,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,FALSE
"2198","0437_010603_scrubbed.wav",35184.1,35184.85,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"2199","0437_010603_scrubbed.wav",35232.74,35233.34,2,2,4,3,2,3,5,3,3,2,2,2,1,3,2,FALSE
"2200","0437_010603_scrubbed.wav",35275.09,35277.05,2,1,2,1,2,2,1,4,2,2,1,1,1,1,1,TRUE
"2201","0437_010603_scrubbed.wav",35277.05,35278.09,2,1,2,1,2,2,2,3,2,2,1,1,1,1,2,FALSE
"2202","0437_010603_scrubbed.wav",35278.09,35280.08,2,1,2,2,2,2,1,4,2,2,2,1,1,1,2,FALSE
