"","recording","startSeconds","endSeconds","blky_1_targetChildProminence","cvai_1_targetChildProminence","eoce_1_targetChildProminence","jkwa_1_targetChildProminence","jvfs_1_targetChildProminence","kfav_1_targetChildProminence","lant_2_targetChildProminence","lskw_1_targetChildProminence","mrkf_1_targetChildProminence","pdav_1_targetChildProminence","pwwr_1_targetChildProminence","qoth_2_targetChildProminence","szch_2_targetChildProminence","vgvn_1_targetChildProminence","xgju_1_targetChildProminence","yzxn_2_targetChildProminence","modal_prominence","clean"
"3447","0833_010606.wav",30877.73,30878.38,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"3448","0833_010606.wav",30884.36,30885.13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"3449","0833_010606.wav",30885.99,30886.59,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"3450","0833_010606.wav",30888.12,30888.88,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"3451","0833_010606.wav",30909.36,30909.96,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,FALSE
"3452","0833_010606.wav",30911.53,30912.44,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"3453","0833_010606.wav",30913.24,30913.84,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"3454","0833_010606.wav",30921.17,30922.51,2,2,2,2,1,2,2,2,2,3,2,2,1,1,2,2,2,FALSE
"3455","0833_010606.wav",30924.39,30924.99,2,2,2,3,2,3,2,2,2,3,3,2,1,2,2,2,2,FALSE
"3456","0833_010606.wav",30938.82,30939.76,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3457","0833_010606.wav",30941.34,30942.11,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3458","0833_010606.wav",30942.91,30943.75,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,FALSE
"3459","0833_010606.wav",30944.55,30945.63,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3460","0833_010606.wav",30946.43,30947.07,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3461","0833_010606.wav",30947.87,30948.48,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3462","0833_010606.wav",30955.61,30956.21,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3463","0833_010606.wav",30996.76,30997.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"3464","0833_010606.wav",31029.52,31030.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"3465","0833_010606.wav",31033.64,31034.36,2,2,3,4,3,3,3,2,2,2,2,2,3,2,2,4,2,FALSE
"3466","0833_010606.wav",31037.88,31038.74,2,2,2,3,1,2,2,2,2,1,2,2,1,2,2,1,2,FALSE
"3467","0833_010606.wav",31049.94,31050.98,2,2,1,3,2,2,2,2,2,1,2,2,1,2,2,1,2,FALSE
"3468","0833_010606.wav",31051.84,31052.44,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,FALSE
"3469","0833_010606.wav",31053.24,31054.58,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,FALSE
"3470","0833_010606.wav",31069.45,31071.87,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3471","0833_010606.wav",31078.57,31079.9,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3472","0833_010606.wav",31081.78,31082.9,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE
"3473","0833_010606.wav",31101.53,31102.17,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,FALSE
"3474","0833_010606.wav",31106.92,31107.66,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,3,2,FALSE
"3475","0833_010606.wav",31111.15,31111.75,2,2,3,5,5,5,5,2,2,2,2,5,2,5,2,5,2,FALSE
"3476","0833_010606.wav",31125.49,31126.3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"3477","0833_010606.wav",31127.4,31128.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"3478","0833_010606.wav",31129.29,31129.89,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"3479","0833_010606.wav",31162.19,31164.13,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,FALSE
"3480","0833_010606.wav",31166.94,31167.55,2,2,2,3,2,2,3,2,2,1,2,2,2,2,1,2,2,FALSE
"3481","0833_010606.wav",31168.57,31169.57,2,2,2,3,3,2,2,2,2,2,2,2,2,3,1,2,2,FALSE
"3482","0833_010606.wav",31170.99,31171.68,2,2,2,3,3,2,2,2,2,2,2,2,2,3,1,2,2,FALSE
"3483","0833_010606.wav",31181.6,31182.7,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"3484","0833_010606.wav",31183.96,31184.89,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,FALSE
"3485","0833_010606.wav",31189.61,31190.28,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,FALSE
"3486","0833_010606.wav",31198.35,31199.93,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,FALSE
"3487","0833_010606.wav",31201.51,31202.55,2,2,2,3,4,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"3488","0833_010606.wav",31203.55,31205.12,2,2,3,4,4,3,3,2,2,2,2,2,3,3,2,3,2,FALSE
"3489","0833_010606.wav",31208.96,31210,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,TRUE
"3490","0833_010606.wav",31211.41,31212.09,1,2,1,1,2,3,3,2,2,2,2,2,1,2,1,1,1,TRUE
"3491","0833_010606.wav",31212.89,31213.99,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,FALSE
"3492","0833_010606.wav",31215.35,31216.06,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,3,2,FALSE
"3493","0833_010606.wav",31221.98,31222.74,4,2,3,5,2,3,4,4,2,1,3,2,2,1,1,1,1,TRUE
"3494","0833_010606.wav",31241.92,31242.52,2,2,3,3,3,2,3,2,2,2,2,2,2,2,1,2,2,FALSE
"3495","0833_010606.wav",31243.32,31244.29,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"3496","0833_010606.wav",31245.63,31246.72,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"3497","0833_010606.wav",31247.52,31250.23,1,2,2,3,2,2,3,2,1,2,3,2,2,2,1,2,2,FALSE
"3498","0833_010606.wav",31251.43,31252.51,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"3499","0833_010606.wav",31271.88,31272.48,2,2,2,3,2,2,2,2,1,2,3,2,2,2,1,2,2,FALSE
"3500","0833_010606.wav",31278.92,31279.76,4,3,3,3,4,3,3,2,1,3,4,2,3,3,1,3,3,FALSE
"3501","0833_010606.wav",31280.76,31281.94,3,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3,FALSE
"3502","0833_010606.wav",31297.52,31298.12,1,2,2,1,1,2,2,2,2,3,2,2,1,1,2,1,2,FALSE
"3503","0833_010606.wav",31299.12,31299.72,1,2,1,1,1,1,1,2,2,4,2,2,1,1,2,1,1,TRUE
"3504","0833_010606.wav",31304.11,31305.61,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,3,3,FALSE
"3505","0833_010606.wav",31309,31309.65,2,2,2,2,2,1,1,2,2,4,2,2,1,1,2,1,2,FALSE
"3506","0833_010606.wav",31313.09,31313.69,1,2,2,2,2,3,2,2,2,4,2,2,1,1,2,1,2,FALSE
"3507","0833_010606.wav",31323.78,31324.77,4,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,FALSE
"3508","0833_010606.wav",31328.23,31328.93,4,2,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,FALSE
"3509","0833_010606.wav",31336.14,31337.1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE
"3510","0833_010606.wav",31357.78,31358.44,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,1,TRUE
"3511","0833_010606.wav",31360.44,31361.04,3,2,2,3,3,3,3,2,2,3,2,2,2,2,2,3,2,FALSE
"3512","0833_010606.wav",31374.07,31375.62,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,TRUE
"3513","0833_010606.wav",31376.8,31377.46,3,3,3,3,3,2,3,2,2,2,2,2,3,3,2,3,3,FALSE
"3514","0833_010606.wav",31379.21,31379.81,3,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,2,FALSE
"3515","0833_010606.wav",31389.3,31390.08,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,FALSE
"3516","0833_010606.wav",31398.19,31399.51,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,TRUE
"3517","0833_010606.wav",31400.31,31400.91,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3518","0833_010606.wav",31415.56,31416.62,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3519","0833_010606.wav",31418.17,31419.07,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,FALSE
"3520","0833_010606.wav",31425.02,31426.04,1,2,1,1,1,1,2,2,2,3,2,2,1,1,2,1,1,TRUE
"3521","0833_010606.wav",31427.24,31427.88,1,2,2,3,3,3,3,2,2,3,2,2,2,1,2,2,2,FALSE
"3522","0833_010606.wav",31433.4,31434,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,FALSE
"3523","0833_010606.wav",31447.49,31448.14,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,1,2,FALSE
"3524","0833_010606.wav",31451.74,31452.65,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,TRUE
"3525","0833_010606.wav",31456.55,31457.21,1,2,1,1,1,1,1,2,2,2,3,2,1,1,2,1,1,TRUE
"3526","0833_010606.wav",31463.16,31463.98,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3527","0833_010606.wav",31465.85,31466.66,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,TRUE
"3528","0833_010606.wav",31471.25,31471.85,2,2,2,1,3,2,2,2,2,1,2,2,2,1,2,2,2,FALSE
"3529","0833_010606.wav",31487.12,31487.72,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,FALSE
"3530","0833_010606.wav",31488.72,31489.32,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,FALSE
"3531","0833_010606.wav",31503.03,31503.63,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,TRUE
"3532","0833_010606.wav",31505.67,31506.27,2,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,FALSE
"3533","0833_010606.wav",31513.13,31513.77,1,2,2,1,1,2,2,2,1,3,2,2,1,1,2,1,1,TRUE
"3534","0833_010606.wav",31516.44,31517.56,1,2,1,2,2,2,2,2,1,3,2,2,1,1,2,1,2,FALSE
"3535","0833_010606.wav",31519.37,31520.12,1,2,1,2,2,2,2,2,1,3,2,2,1,1,2,1,2,FALSE
"3536","0833_010606.wav",31523.84,31524.51,1,1,1,1,1,1,1,2,1,3,2,1,1,1,2,1,1,TRUE
"3537","0833_010606.wav",31527.39,31527.99,1,2,1,1,2,1,2,2,1,3,2,2,2,2,2,1,2,FALSE
"3538","0833_010606.wav",31529.01,31529.75,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,TRUE
"3539","0833_010606.wav",31539.81,31540.53,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,TRUE
"3540","0833_010606.wav",31545.98,31546.58,4,3,3,2,3,3,3,2,1,1,4,2,3,2,2,3,3,FALSE
"3541","0833_010606.wav",31547.58,31548.18,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE
"3542","0833_010606.wav",31549.18,31549.87,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,TRUE
"3543","0833_010606.wav",31551.69,31552.29,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,TRUE
"3544","0833_010606.wav",31557.14,31557.74,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,TRUE
"3545","0833_010606.wav",31562.53,31563.16,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"3546","0833_010606.wav",31571.17,31571.78,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,TRUE
"3547","0833_010606.wav",31572.58,31573.18,1,2,1,2,2,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"3548","0833_010606.wav",31574.08,31576.44,1,2,1,2,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"3549","0833_010606.wav",31578.55,31580.36,4,4,4,3,4,4,3,3,1,3,4,3,3,3,1,3,2,FALSE
"3550","0833_010606.wav",31581.16,31581.83,1,2,2,3,2,2,2,2,1,3,3,2,2,2,1,2,2,FALSE
"3551","0833_010606.wav",31582.79,31583.4,2,2,1,3,2,2,2,2,2,2,2,2,1,1,1,1,2,FALSE
"3552","0833_010606.wav",31588.23,31589.11,2,2,2,2,2,1,2,2,2,3,2,2,1,2,1,1,2,FALSE
"3553","0833_010606.wav",31590.24,31591.03,1,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,FALSE
"3554","0833_010606.wav",31592.35,31593.11,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,FALSE
"3555","0833_010606.wav",31595.56,31597.04,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,FALSE
"3556","0833_010606.wav",31598.69,31599.55,2,2,2,3,2,2,3,2,2,2,3,2,2,3,2,3,2,FALSE
"3557","0833_010606.wav",31600.37,31601.03,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,3,2,FALSE
"3558","0833_010606.wav",31603.19,31604.42,1,2,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,FALSE
"3559","0833_010606.wav",31606.23,31608.61,2,2,2,3,2,3,3,2,2,3,4,2,2,2,2,2,2,FALSE
"3560","0833_010606.wav",31611.58,31612.51,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3561","0833_010606.wav",31613.51,31615.6,1,2,1,2,2,2,2,2,1,3,3,2,1,1,2,1,1,TRUE
"3562","0833_010606.wav",31638.01,31639.7,1,2,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,FALSE
"3563","0833_010606.wav",31643.42,31644.03,1,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,FALSE
"3564","0833_010606.wav",31646.4,31647.04,1,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,FALSE
"3565","0833_010606.wav",31649.9,31650.51,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,FALSE
"3566","0833_010606.wav",31651.5,31652.24,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,FALSE
"3567","0833_010606.wav",31656.08,31656.94,1,2,1,2,1,1,2,2,2,1,3,2,1,1,2,1,1,TRUE
"3568","0833_010606.wav",31660.12,31662.31,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,FALSE
"3569","0833_010606.wav",31664.17,31665.06,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3570","0833_010606.wav",31665.94,31669.51,2,2,1,3,2,2,2,2,1,2,2,2,1,2,2,2,2,FALSE
"3571","0833_010606.wav",31671.22,31672.1,1,2,1,2,2,2,2,2,1,3,2,2,1,2,2,1,2,FALSE
"3572","0833_010606.wav",31673.15,31675.94,1,2,1,3,2,2,2,2,1,3,2,2,2,2,2,2,2,FALSE
"3573","0833_010606.wav",31677.33,31682.04,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,FALSE
"3574","0833_010606.wav",31682.95,31683.57,1,2,2,5,2,3,3,2,1,2,2,2,1,2,2,2,2,FALSE
"3575","0833_010606.wav",31686.78,31687.84,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,FALSE
"3576","0833_010606.wav",31694.11,31696.2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,FALSE
"3577","0833_010606.wav",31697.03,31699.67,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,FALSE
"3578","0833_010606.wav",31700.93,31701.61,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,FALSE
"3579","0833_010606.wav",31709.93,31710.72,2,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,FALSE
"3580","0833_010606.wav",31711.72,31712.36,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,FALSE
"3581","0833_010606.wav",31713.26,31713.86,1,2,1,2,2,2,2,2,1,3,2,2,1,1,2,1,2,FALSE
"3582","0833_010606.wav",31722.12,31723.15,1,1,1,1,2,2,2,2,1,3,2,2,1,1,2,1,1,TRUE
"3583","0833_010606.wav",31734.77,31735.37,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,FALSE
"3584","0833_010606.wav",31737.71,31738.31,2,2,2,2,2,2,2,2,1,3,4,2,2,2,2,2,2,FALSE
"3585","0833_010606.wav",31751.97,31752.58,2,2,1,2,2,2,2,2,1,3,2,2,1,2,2,2,2,FALSE
"3586","0833_010606.wav",31769.29,31770.17,1,2,2,2,2,2,2,2,1,3,2,2,1,2,2,1,2,FALSE
"3587","0833_010606.wav",31776.86,31779.11,1,2,1,2,2,2,2,2,1,3,2,2,1,1,2,1,2,FALSE
"3588","0833_010606.wav",31780,31780.62,1,2,1,3,3,2,3,2,1,3,2,2,2,2,2,1,2,FALSE
"3589","0833_010606.wav",31788.33,31789.08,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,FALSE
"3590","0833_010606.wav",31790.89,31791.71,2,2,2,3,2,2,3,2,1,2,3,2,2,2,2,2,2,FALSE
"3591","0833_010606.wav",31792.69,31793.35,1,2,2,3,1,2,2,2,1,2,2,2,1,2,2,1,2,FALSE
"3592","0833_010606.wav",31794.92,31795.52,5,2,5,5,5,5,5,5,1,2,4,2,5,5,2,5,4,FALSE
"3593","0833_010606.wav",31798.68,31800.08,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,FALSE
"3594","0833_010606.wav",31816.24,31817.1,1,2,1,2,2,2,2,2,1,2,3,2,1,2,2,1,2,FALSE
"3595","0833_010606.wav",31834.51,31835.33,1,2,1,2,2,2,2,2,1,2,3,2,1,2,2,1,2,FALSE
"3596","0833_010606.wav",31843.4,31844.16,1,2,1,2,2,2,2,2,1,4,3,2,1,1,2,1,1,TRUE
"3597","0833_010606.wav",31844.96,31845.9,1,2,1,1,2,2,2,2,1,4,2,2,1,1,2,1,1,TRUE
"3598","0833_010606.wav",31846.7,31849.4,1,2,1,2,1,1,1,2,1,4,2,2,1,1,1,1,1,TRUE
"3599","0833_010606.wav",31849.4,31851.24,4,4,4,4,4,4,4,3,1,3,2,2,4,4,5,4,4,FALSE
"3600","0833_010606.wav",31852.69,31855.52,2,2,2,3,2,2,2,2,2,3,2,2,2,2,1,2,2,FALSE
"3601","0833_010606.wav",31856.32,31857.23,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"3602","0833_010606.wav",31867.72,31868.89,2,2,1,3,2,2,2,2,2,3,2,2,2,2,1,1,2,FALSE
"3603","0833_010606.wav",31869.69,31870.95,2,2,1,2,2,3,2,2,2,3,2,2,2,2,1,2,2,FALSE
"3604","0833_010606.wav",31870.95,31872.4,4,3,4,4,4,3,3,2,4,3,4,2,3,2,1,4,4,FALSE
"3605","0833_010606.wav",31872.4,31873.34,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,FALSE
"3606","0833_010606.wav",31876.33,31877.17,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"3607","0833_010606.wav",31877.97,31878.97,2,2,1,3,2,2,2,2,2,2,2,2,1,2,1,1,2,FALSE
"3608","0833_010606.wav",31878.97,31879.57,3,2,2,3,3,3,3,2,2,2,2,2,1,2,1,1,2,FALSE
"3609","0833_010606.wav",31879.57,31880.57,3,2,2,3,2,3,3,2,1,3,2,2,2,2,1,2,2,FALSE
"3610","0833_010606.wav",31880.57,31881.17,3,2,2,3,2,2,2,2,1,3,2,2,1,2,1,2,2,FALSE
"3611","0833_010606.wav",31882.35,31884.31,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3612","0833_010606.wav",31888.34,31888.97,1,2,2,2,1,2,2,2,1,3,2,2,2,2,1,1,2,FALSE
"3613","0833_010606.wav",31890.64,31891.24,1,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3614","0833_010606.wav",31900.49,31901.54,2,2,2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,FALSE
"3615","0833_010606.wav",31905.24,31905.84,1,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"3616","0833_010606.wav",31908.9,31909.87,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,FALSE
"3617","0833_010606.wav",31926.4,31927.38,2,2,2,2,3,2,2,2,2,3,2,2,1,2,1,1,2,FALSE
"3618","0833_010606.wav",31932.41,31933.11,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,TRUE
"3619","0833_010606.wav",31953.4,31954.4,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,FALSE
"3620","0833_010606.wav",31956.09,31957.71,1,2,2,3,2,2,3,2,1,2,2,2,1,2,1,1,2,FALSE
"3621","0833_010606.wav",31963.91,31964.51,2,2,2,3,2,3,3,2,1,2,3,2,2,3,1,2,2,FALSE
"3622","0833_010606.wav",31978.7,31979.58,1,1,2,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"3623","0833_010606.wav",32001.42,32002.97,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"3624","0833_010606.wav",32018.67,32019.27,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,FALSE
"3625","0833_010606.wav",32023.84,32024.44,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"3626","0833_010606.wav",32045.89,32046.49,1,2,2,2,2,3,2,2,1,2,2,2,2,2,1,1,2,FALSE
"3627","0833_010606.wav",32064.24,32064.84,1,3,3,3,3,4,3,2,3,3,3,2,2,3,1,3,3,FALSE
"3628","0833_010606.wav",32079.31,32080.08,1,1,2,1,1,1,1,2,1,3,2,2,1,1,1,1,1,TRUE
"3629","0833_010606.wav",32136.27,32136.96,1,2,2,2,2,2,2,2,1,3,2,2,1,2,1,1,2,FALSE
"3630","0833_010606.wav",32139,32140.1,1,2,2,3,2,3,3,2,1,2,2,2,2,2,1,2,2,FALSE
"3631","0833_010606.wav",32145.2,32145.81,2,2,2,3,3,3,3,2,1,2,3,2,2,3,1,2,2,FALSE
"3632","0833_010606.wav",32146.92,32147.52,4,2,3,4,4,4,4,2,1,2,3,2,3,3,1,3,3,FALSE
"3633","0833_010606.wav",32149.26,32150.21,4,2,2,3,2,3,3,2,1,2,3,2,2,3,1,3,2,FALSE
"3634","0833_010606.wav",32151.01,32151.67,4,2,3,4,4,3,4,2,1,3,3,3,3,3,1,4,3,FALSE
"3635","0833_010606.wav",32160.95,32161.55,2,2,2,3,3,3,2,2,1,3,3,2,1,2,1,2,2,FALSE
"3636","0833_010606.wav",32165.21,32165.84,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,FALSE
"3637","0833_010606.wav",32172.4,32173.03,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,1,2,FALSE
"3638","0833_010606.wav",32191.84,32192.44,2,2,2,3,2,2,2,2,2,2,2,3,2,2,1,2,2,FALSE
"3639","0833_010606.wav",32198.99,32199.59,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,TRUE
"3640","0833_010606.wav",32202.09,32203.44,2,2,2,3,2,2,2,2,1,2,2,3,2,2,1,2,2,FALSE
"3641","0833_010606.wav",32204.48,32205.08,1,2,2,3,2,2,2,2,5,2,2,2,1,2,1,1,2,FALSE
"3642","0833_010606.wav",32225.49,32226.17,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,FALSE
"3643","0833_010606.wav",32232.26,32233.07,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,FALSE
"3644","0833_010606.wav",32234.87,32235.47,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"3645","0833_010606.wav",32244.07,32244.67,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"3646","0833_010606.wav",32245.84,32246.45,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,TRUE
"3647","0833_010606.wav",32250.3,32250.9,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,TRUE
"3648","0833_010606.wav",32257.54,32258.65,2,2,3,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3649","0833_010606.wav",32292.56,32293.39,2,2,2,2,2,1,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3650","0833_010606.wav",32296.54,32297.14,1,2,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,TRUE
"3651","0833_010606.wav",32300.2,32301.63,4,3,3,3,3,3,3,3,4,3,3,2,3,3,1,3,3,FALSE
"3652","0833_010606.wav",32303.82,32304.55,1,2,1,3,1,1,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3653","0833_010606.wav",32304.55,32305.35,5,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,3,FALSE
"3654","0833_010606.wav",32309.83,32310.63,1,2,2,5,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3655","0833_010606.wav",32326.53,32327.21,2,2,1,3,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3656","0833_010606.wav",32328.14,32328.85,1,2,1,2,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3657","0833_010606.wav",32332.04,32332.64,1,2,2,2,1,2,2,2,1,4,2,2,1,2,1,1,2,FALSE
"3658","0833_010606.wav",32334.48,32335.08,2,2,2,3,2,2,2,2,1,4,2,2,2,2,1,1,2,FALSE
"3659","0833_010606.wav",32340.16,32344.21,4,2,1,2,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3660","0833_010606.wav",32348.12,32349.05,1,2,1,1,1,1,2,2,1,3,2,2,1,1,1,1,1,TRUE
"3661","0833_010606.wav",32352.51,32353.23,1,1,1,1,1,2,2,2,1,3,2,2,1,2,1,1,1,TRUE
"3662","0833_010606.wav",32358.81,32359.41,1,1,1,1,1,1,1,2,1,4,2,2,1,1,1,1,1,TRUE
"3663","0833_010606.wav",32370.09,32371.86,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3664","0833_010606.wav",32377.78,32378.56,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,FALSE
"3665","0833_010606.wav",32390.77,32391.38,1,1,2,1,1,2,2,2,1,3,2,2,1,1,1,1,1,TRUE
"3666","0833_010606.wav",32406.12,32406.72,1,2,2,2,2,3,3,2,1,3,2,2,2,3,1,1,2,FALSE
"3667","0833_010606.wav",32409.28,32409.88,2,2,2,2,2,2,2,2,1,3,3,2,2,2,1,2,2,FALSE
